occurrence_id,case_id,occurrence_datetime,time_slot,district,taluk,gram_panchayat,village,police_station,crime_latitude,crime_longitude
OCC001802,CR001802,2024-10-16 16:11:45,Evening,Kolar,Malur,Hulimangala Hosakote (H.Hosakote),Lakkurhosahalli,Bangarpet PS,13.133048,78.114085
OCC001803,CR001803,2025-04-20 13:57:30,Evening,Bidar,Chitaguppa,Unknown,Chitguppa (Rural),Mannalli PS,17.917086,77.494563
OCC001804,CR001804,2025-09-11 03:17:09,Afternoon,Davanagere,Channagiri,Medikere,Medikere,Bilichodu PS,14.505921,75.959379
OCC001805,CR001805,2025-04-11 18:28:29,Afternoon,Dharwad,Hubballi Urban,Unknown,Shaharaveerapura,Hubli Town PS,15.473027,75.019914
OCC001806,CR001806,2025-06-11 12:08:22,Night,Hassan,Alur,Hunasavalli,Mavanoor,Dudda PS,13.000125,76.124827
OCC001807,CR001807,2025-03-21 21:09:00,Afternoon,Bengaluru Rural,Doddaballapura,Melina Joganahalli ( S.S.Ghati),Palapaladinne (D),Jigani PS,13.202012,77.564941
OCC001808,CR001808,2025-12-14 12:21:00,Night,Kolar,Mulbagal,Devarayasamudra,Varadaganahalli,Kyasamballi Police Station,13.127971,78.116848
OCC001809,CR001809,2026-02-17 07:45:12,Evening,Chikkaballapura,Gudibanda,Ullodu,Ullodu,Chelur PS,13.421946,77.716952
OCC001810,CR001810,2025-09-16 17:46:18,Morning,Tumakuru,Tumakuru,Kesaramadu,Bommanahalli,Honnavalli PS,13.342084,77.065043
OCC001811,CR001811,2025-12-12 09:06:01,Afternoon,Dharwad,Dharwad,Devarhubbali,Mallur,Hubli Sub-Urban PS,15.485075,74.984125
OCC001812,CR001812,2024-08-13 12:43:36,Morning,Belagavi,Bailahongala,Bhavihal,Yaraguddi,Camp PS,15.846677,74.555216
OCC001813,CR001813,2025-08-30 16:03:56,Night,Chikkaballapura,Gauribidanur,Unknown,Badimaralur,Chelur PS,13.44583,77.729596
OCC001814,CR001814,2025-11-02 23:53:40,Afternoon,Dakshina Kannada,Moodubidire,Palladka,Paladka,Bantwala Traffic PS,12.908585,74.881401
OCC001815,CR001815,2025-07-01 03:35:29,Afternoon,Kalaburagi,Jevargi,Balundagi,Balwandgi,Chowk PS,17.327943,76.833835
OCC001816,CR001816,2024-11-30 03:37:55,Morning,Belagavi,Athni,Satti,Satti,Nandagad PS,15.862629,74.509024
OCC001817,CR001817,2026-04-19 14:42:27,Evening,Mysuru,Tirumakudal - Narsipur,Hanumanalu,Maragowdanahalli,Siddarthanagar Traffic PS,12.242941,76.655668
OCC001818,CR001818,2025-04-13 04:13:30,Night,Bagalkote,Bilgi,Honnihal,Badardinni,Hungunda PS,16.182102,75.725435
OCC001819,CR001819,2025-11-24 02:21:12,Night,Bengaluru Urban,Bengaluru East,Unknown,Medahalli,Indiranagar PS,12.918669,77.592568
OCC001820,CR001820,2025-11-12 18:15:10,Afternoon,Koppal,Karatagi,Bennur,Bennur,Yelburga PS,15.379393,76.158123
OCC001821,CR001821,2025-11-12 20:50:29,Evening,Kolar,Malur,Santehalli,Nidagatta,Bangarpet PS,13.105154,78.09901
OCC001822,CR001822,2026-02-01 11:11:49,Afternoon,Kalaburagi,Kalagi,Kandgoll,Kandagol,Narona PS,17.338175,76.864023
OCC001823,CR001823,2025-10-09 19:45:40,Evening,Kalaburagi,Kalaburagi,Sirasgi,Kollur,Brahmapur PS,17.383358,76.837845
OCC001824,CR001824,2024-10-22 07:04:52,Morning,Bengaluru Rural,Doddaballapura,Melekote,Chikkarayappanahalli,Thirumalashettahalli PS,13.182085,77.597611
OCC001825,CR001825,2024-09-25 11:40:26,Evening,Tumakuru,Chiknayakanhalli,Godekere,Byraganahalli,Kodigenahalli PS,13.374287,77.04902
OCC001826,CR001826,2025-06-01 09:48:59,Afternoon,Haveri,Hangal,Yalavatti,Thimmapur (M) Nidasangi,Hanagal PS,14.817518,75.410702
OCC001827,CR001827,2026-05-13 20:59:17,Evening,Bengaluru South,Channapatna,Nagavara,Mogenahalli,Harohalli PS,12.987962,77.585235
OCC001828,CR001828,2024-12-17 14:26:07,Morning,Hassan,Channarayapatna,Noranakki,Mancheganahalli,Arasikere Rural PS,13.022168,76.116349
OCC001829,CR001829,2026-04-18 14:12:57,Late Night,Gadag,Nargund,Vasan,Belleri,Mundargi PS,15.475802,75.61418
OCC001830,CR001830,2025-02-15 10:45:54,Morning,Hassan,Arkalgud,Ramanathapura,Ramanathapura,Channarayapatna Town PS,13.004269,76.091764
OCC001831,CR001831,2024-09-21 06:35:47,Morning,Kolar,Kolar,Huttur,Yanadahalli,Champion Reefs PS,13.13983,78.169949
OCC001832,CR001832,2024-08-25 20:45:18,Evening,Bagalkote,Ilkal,Vadgeri,Dammur,Guledagudda PS,16.184354,75.670145
OCC001833,CR001833,2025-06-23 03:05:03,Night,Hassan,Hassan,Ugane,Byadrahalli,Hirisave PS,13.010068,76.12185
OCC001834,CR001834,2025-11-01 19:13:40,Morning,Chitradurga,Holalkere,Talya,Papenahalli,Chitrahalli Gate PS,14.263655,76.444871
OCC001835,CR001835,2026-02-18 01:28:23,Afternoon,Raichur,Manvi,Gorkal,Tammapur,Balaganoor PS,16.259404,77.336128
OCC001836,CR001836,2026-03-24 05:24:54,Night,Davanagere,Davanagere,Attigere,Kaluru,Gandhi Nagar PS,14.455016,75.927187
OCC001837,CR001837,2026-04-16 22:41:45,Night,Kolar,Srinivaspur,Yerramvariapalli,Bhogamvaripalli,Kyasamballi Police Station,13.12258,78.111116
OCC001838,CR001838,2025-06-26 04:24:27,Evening,Bengaluru Rural,Devanahalli,Bidaluru,Bidalur,Sulibele PS,13.264559,77.55855
OCC001839,CR001839,2024-11-15 19:31:02,Morning,Yadgir,Shahpur,Unknown,Kanchanakavi,Yadgir Women PS,16.718008,77.11387
OCC001840,CR001840,2025-07-06 09:15:25,Night,Bengaluru Rural,Nelamangala,Sompura,Bharathipura,Bengaluru CEN Crime PS,13.27161,77.566504
OCC001841,CR001841,2026-06-11 14:20:55,Night,Belagavi,Belagavi,Bambarga,Godihal,Belgaum South Traffic PS,15.834766,74.519547
OCC001842,CR001842,2024-08-14 23:50:07,Evening,Bengaluru Urban,Bengaluru East,Bidarahalli,Byappanahalli,Wilsongarden Traffic PS,12.927475,77.58649
OCC001843,CR001843,2024-10-13 09:30:16,Afternoon,Belagavi,Khanapur,Mohisett,Mundwad-Pimpale,Belgaum South Traffic PS,15.832598,74.526343
OCC001844,CR001844,2024-12-10 16:18:40,Night,Mysuru,Nanjangud,Mallupura,Madahalli,Talakadu PS,12.281874,76.674772
OCC001845,CR001845,2024-07-18 00:29:14,Afternoon,Shivamogga,Sagar,Sannashanubhog,Maluru,Nagara PS,13.953136,75.514804
OCC001846,CR001846,2024-12-19 23:38:18,Night,Haveri,Hangal,Hirekanagi,Bidarakoppa,Bankapura PS,14.777355,75.382588
OCC001847,CR001847,2026-01-17 15:04:14,Night,Chikkamagaluru,Sringeri,Markal ( Kigga ),Yadadalu,Jayapura PS,13.27636,75.755864
OCC001848,CR001848,2024-07-16 20:53:52,Night,Kodagu,Somvarpet,Handli,Shirangala,Somwarpet PS,12.336397,75.846727
OCC001849,CR001849,2024-12-13 10:13:27,Night,Kolar,Bangarapet,Donimadagu,Varadapura,Oorgaum PS,13.185527,78.090626
OCC001850,CR001850,2025-08-17 16:32:39,Night,Tumakuru,Turuvekere,Sampige,Sampige,Tumkur Town PS,13.378694,77.155321
OCC001851,CR001851,2025-06-29 15:04:02,Morning,Belagavi,Hukkeri,Managuthi,Bolasyanahatti,Ankalgi PS,15.856925,74.515928
OCC001852,CR001852,2025-12-29 16:08:21,Evening,Raichur,Maski,Gunda,Gudihal,Maski PS,16.176549,77.395717
OCC001853,CR001853,2024-07-25 07:47:46,Evening,Tumakuru,Koratagere,Hullikunte,Hulikunte,Kunigal PS,13.294705,77.110214
OCC001854,CR001854,2025-01-19 02:22:00,Night,Bengaluru Urban,Yelahanka,Unknown,Kattigenahalli,HSR Lay Out Traffic PS,12.966601,77.605709
OCC001855,CR001855,2025-01-04 11:01:49,Afternoon,Dharwad,Annigeri,Navalli,Adnur,Dharwad CEN Crime PS,15.497208,74.995366
OCC001856,CR001856,2024-09-16 07:15:36,Afternoon,Chikkamagaluru,Kadur,Devanur,Honnenahalli,Jayapura PS,13.29813,75.722226
OCC001857,CR001857,2024-10-16 05:04:00,Morning,Belagavi,Belagavi,Kadoli,Kurubarhatti,Mudalgi PS,15.887348,74.476592
OCC001858,CR001858,2026-04-07 10:51:42,Morning,Chikkaballapura,Sidlaghatta,Palicherlu,Kannappanahalli,Peresandra PS,13.482471,77.698722
OCC001859,CR001859,2025-08-05 02:28:58,Afternoon,Kodagu,Somvarpet,Besur,Agalli,Napoklu PS,12.316759,75.837225
OCC001860,CR001860,2025-01-19 07:17:40,Night,Chikkamagaluru,Kadur,Yellambalse,Chokkapura,Koppa PS,13.349894,75.799972
OCC001861,CR001861,2025-03-13 15:31:12,Morning,Kolar,Kolar Gold Field,Kammasandra,Byatarayanahalli,Nangli PS,13.14806,78.164867
OCC001862,CR001862,2025-01-05 08:02:04,Night,Mysuru,Saraguru,Hanchipura,Saragur,Nazarbad PS,12.309805,76.601384
OCC001863,CR001863,2025-07-09 22:04:45,Morning,Kolar,Bangarapet,Inora Hosahalli,Guttahalli,Kolar Women PS,13.1005,78.115115
OCC001864,CR001864,2025-01-07 08:31:24,Evening,Mysuru,Hunsur,Challahalli,Benkipura,Devaraja PS,12.253093,76.64943
OCC001865,CR001865,2024-10-05 12:18:36,Night,Dakshina Kannada,Bantval,Irvathur,Moodapadukodi,Buntwala Rural PS,12.921475,74.879074
OCC001866,CR001866,2025-01-14 16:58:19,Evening,Kolar,Kolar,Shapur,Siresandra,Budikote Police Station,13.157791,78.079554
OCC001867,CR001867,2026-06-25 04:17:17,Morning,Chikkaballapura,Sidlaghatta,Cheemangala,Cheemangala,Nandi Giridhama PS,13.428145,77.679979
OCC001868,CR001868,2025-10-31 19:19:23,Night,Dakshina Kannada,Ullala,Talapady,Talapady (Ct),Moodabidre PS,12.892891,74.878141
OCC001869,CR001869,2025-10-16 12:29:36,Evening,Dharwad,Hubballi Urban,Unknown,Shaharaveerapura,Hubli Town PS,15.469372,75.020722
OCC001870,CR001870,2024-10-18 01:04:03,Morning,Bidar,Kamalnagar,Belkhuni (Bh),Belkuni Bhopalgad,Bhalki Rural PS,17.914713,77.504548
OCC001871,CR001871,2025-04-13 00:37:09,Night,Dakshina Kannada,Mangaluru,Unknown,Kankanadi B,Bellare PS,12.960605,74.871575
OCC001872,CR001872,2025-02-09 18:00:51,Morning,Mysuru,Saraguru,Bidarahalli,Nanjanathapura,Varuna PS,12.303847,76.614478
OCC001873,CR001873,2025-09-05 10:37:04,Afternoon,Kodagu,Kushalnagar,Hebbale,6ne Hosakote,Kushalnagar PS,12.327862,75.828159
OCC001874,CR001874,2025-09-24 22:08:23,Night,Chitradurga,Holalkere,Upparigenahalli,Shankaranahalli,Chitradurga CEN Crime PS,14.176194,76.370604
OCC001875,CR001875,2026-07-05 17:16:13,Morning,Tumakuru,Madhugiri,Badavanahalli,Kanapanaikanahalli,Chelur PS,13.308089,77.077356
OCC001876,CR001876,2025-12-07 13:58:46,Evening,Kalaburagi,Kalagi,Tengli,Tengli,Kalagi PS,17.365978,76.826321
OCC001877,CR001877,2025-08-19 18:18:08,Night,Gadag,Gadag,Unknown,Basapur,Betageri PS,15.405365,75.613449
OCC001878,CR001878,2025-07-20 12:51:18,Evening,Belagavi,Athni,Parthanahalli,Agrani-Ingalgaon,Doddawad PS,15.900814,74.515853
OCC001879,CR001879,2026-05-29 05:26:36,Night,Uttara Kannada,Karwar,Devalmakki,Nagekove,Chittakula PS,14.78784,74.660415
OCC001880,CR001880,2025-04-15 00:04:47,Afternoon,Belagavi,Savadatti,Rudrapur,Karimani,Soundatti PS,15.828143,74.555196
OCC001881,CR001881,2025-12-11 12:45:10,Night,Hassan,Arkalgud,Ganjalagodu,Keshavapura,Channarayapatna Rural PS,13.034656,76.140448
OCC001882,CR001882,2025-06-16 11:25:33,Afternoon,Vijayapura,Kolhar,Siddanatha R.C,Halerolli.R.C.,Adarsh Nagar PS,16.777055,75.667087
OCC001883,CR001883,2025-07-24 23:01:47,Night,Hassan,Belur,Kalleri,Aduvalli,Hassan Traffic PS,13.015954,76.050426
OCC001884,CR001884,2025-10-03 17:43:24,Night,Kolar,Kolar,Harati,Kenchapura,Kolar Women PS,13.110376,78.090412
OCC001885,CR001885,2025-01-31 20:52:27,Evening,Bengaluru Rural,Nelamangala,Kannegowdanahalli,Gangadharanapalya,Attibele PS,13.200365,77.558855
OCC001886,CR001886,2026-06-17 13:36:30,Night,Bagalkote,Mudhol,Laxanatti,Palkimanya,Mahalingapur PS,16.177726,75.670772
OCC001887,CR001887,2024-12-13 22:29:45,Evening,Kolar,Malur,Lakkur,Lakkur,Kolar Town PS,13.113372,78.13792
OCC001888,CR001888,2025-11-28 13:27:51,Evening,Tumakuru,Pavagada,Venkatapura,Venkatapura,Tiptur Rural PS,13.371522,77.121345
OCC001889,CR001889,2025-08-27 11:55:22,Morning,Bidar,Kamalnagar,Chimegaon,Handikhera,Hokrana PS,17.863864,77.525514
OCC001890,CR001890,2024-09-25 09:11:14,Night,Belagavi,Savadatti,Asundi,Shingarkop,Raibag PS,15.850774,74.475123
OCC001891,CR001891,2026-05-17 10:54:05,Afternoon,Belagavi,Savadatti,Mallur,Matolli,Nandagad PS,15.871484,74.519243
OCC001892,CR001892,2025-10-19 14:23:49,Evening,Yadgir,Hunasagi,Geddalamari,Benchigaddi,Yadgir Women PS,16.718448,77.132107
OCC001893,CR001893,2025-05-05 07:18:14,Morning,Mysuru,Tirumakudal - Narsipur,Unknown,Thirumakudalu,Udayagiri PS,12.263142,76.632864
OCC001894,CR001894,2025-07-30 04:51:23,Afternoon,Kolar,Bangarapet,A.Jothena Halli,Kondanahalli,Kolar CEN Crime PS,13.130025,78.159079
OCC001895,CR001895,2024-10-06 20:46:35,Night,Mandya,Maddur,Madharahalli,Ambarahalli,Halagur PS,12.507146,76.882119
OCC001896,CR001896,2025-06-15 14:06:50,Night,Kalaburagi,Kamalapur,Sirachand,Hodal,Ashoknagar PS,17.370378,76.823593
OCC001897,CR001897,2025-06-29 16:28:56,Night,Bidar,Kamalnagar,Belkhuni (Bh),Sangnal,Kushnoor PS,17.877236,77.484003
OCC001898,CR001898,2026-01-28 05:30:06,Night,Chamarajanagar,Gundlupet,Shivapura,Karle,Chamarajanagar Traffic PS,11.888541,76.96352
OCC001899,CR001899,2026-02-28 19:00:32,Night,Tumakuru,Tiptur,Baluvaneralu,Rudrapura,Kolala PS,13.349015,77.124631
OCC001900,CR001900,2025-03-21 20:45:54,Afternoon,Belagavi,Gokak,Nallanatti,Basaligundi,Kittur PS,15.852011,74.460613
OCC001901,CR001901,2025-06-11 10:36:16,Late Night,Tumakuru,Kunigal,Yeleyur,Hosur,Gubbi PS,13.306947,77.06922
OCC001902,CR001902,2024-09-01 05:43:10,Morning,Kolar,Kolar,Thoradevanda Halli,Veerapura,Malur PS,13.138617,78.087171
OCC001903,CR001903,2025-11-25 02:44:31,Afternoon,Bengaluru Rural,Hosakote,Vagata,Kodihalli,Anugondanahalli PS,13.228459,77.558833
OCC001904,CR001904,2026-05-25 05:25:31,Morning,Dakshina Kannada,Moodubidire,Hosabettu,Hosabettu,Buntwala Town PS,12.967072,74.844675
OCC001905,CR001905,2024-07-21 07:49:23,Evening,Raichur,Arakera,Hosur Siddapur,Thimmapura,Jalhalli PS,16.170766,77.389291
OCC001906,CR001906,2025-11-12 01:20:45,Morning,Uttara Kannada,Yellapur,Kundargi,Kundargi,Chittakula PS,14.775794,74.689394
OCC001907,CR001907,2024-10-09 02:07:26,Night,Kalaburagi,Sedam,Adaki,Imdapur,University PS,17.343406,76.856896
OCC001908,CR001908,2025-07-10 08:19:01,Evening,Kalaburagi,Kalaburagi,Heroor B,Maniyal,Malkhed PS,17.350992,76.826981
OCC001909,CR001909,2025-11-05 14:33:15,Afternoon,Tumakuru,Tumakuru,Kesaramadu,Kallahalli,Tiptur Rural PS,13.338073,77.130958
OCC001910,CR001910,2024-08-08 10:29:18,Morning,Kolar,Mulbagal,Hebbani,Punyahalli,Andersonpet PS,13.169084,78.10702
OCC001911,CR001911,2025-01-29 14:46:52,Morning,Mysuru,Heggadadevankote,D.B.Kuppe,Kadegadde,Krishnaraja PS,12.273364,76.636469
OCC001912,CR001912,2025-05-08 18:32:21,Evening,Bengaluru Urban,Bengaluru East,Manduru,Lagumenahalli,Vidhana Soudha PS,12.995741,77.618558
OCC001913,CR001913,2025-09-08 14:44:24,Afternoon,Raichur,Maski,Pamanakallur,Pamankallur,Devadurga PS,16.209258,77.340489
OCC001914,CR001914,2025-12-25 19:12:30,Afternoon,Chikkaballapura,Chikkaballapura,Kuppa Halli,Kuduvathi,Chelur PS,13.429283,77.701275
OCC001915,CR001915,2026-06-25 21:59:49,Night,Tumakuru,Kunigal,Kothagere,Kodihalli,Chelur PS,13.294028,77.082465
OCC001916,CR001916,2026-04-17 17:37:49,Evening,Hassan,Arkalgud,Mokali,Somanahalli,Holenarasipura Town PS,12.998287,76.090087
OCC001917,CR001917,2025-03-02 14:59:28,Evening,Belagavi,Gokak,Shiltibhavi,Shiltibhavi,Udyambag PS,15.89698,74.453819
OCC001918,CR001918,2025-01-30 15:11:45,Night,Yadgir,Gurmitakal,Paspool,Magdampur,Kodekal PS,16.747472,77.120057
OCC001919,CR001919,2024-12-12 03:41:37,Afternoon,Kalaburagi,Sedam,Madkal,Injepalli,Station Bazar PS,17.339836,76.808865
OCC001920,CR001920,2025-07-24 20:24:41,Morning,Belagavi,Yaragatti,Akkisagar,Akkisagar,Kagwad PS,15.829425,74.531542
OCC001921,CR001921,2024-10-27 17:51:51,Evening,Yadgir,Gurmitakal,Paspool,Magdampur,Kodekal PS,16.74498,77.117081
OCC001922,CR001922,2025-01-02 18:35:11,Evening,Kolar,Mulbagal,Pichaguntlahalli,Jangalahalli,Kyasamballi Police Station,13.126133,78.1233
OCC001923,CR001923,2025-09-14 05:04:39,Evening,Mandya,Nagamangala,Kanthapura,Uyanahalli,K.R. Pet Town PS,12.519458,76.876616
OCC001924,CR001924,2026-02-02 06:27:10,Night,Dharwad,Dharwad,Belur,Neeralakatti,Hubli South Traffic PS,15.512703,74.995861
OCC001925,CR001925,2025-04-23 23:12:11,Morning,Mysuru,Piriyapatna,Bettadatunga,Chikkamalali.,Biligere PS I Badanavalu,12.313263,76.682156
OCC001926,CR001926,2024-08-14 13:58:55,Night,Bengaluru Urban,Anekal,Vanakanahalli,Singasandra,Kamakshipalya Traffic PS,12.969672,77.590931
OCC001927,CR001927,2024-09-10 14:00:29,Evening,Chikkaballapura,Bagepalli,Joolapalya,Sridharavaripalli,Chelur PS,13.412109,77.71764
OCC001928,CR001928,2025-04-11 12:07:43,Afternoon,Mysuru,Nanjangud,Biligere,Kahalli,Narasimharaja PS,12.286852,76.583173
OCC001929,CR001929,2026-01-12 09:22:08,Morning,Kolar,Mulbagal,Emmenatha,Melagani,Bangarpet PS,13.106554,78.125603
OCC001930,CR001930,2025-05-03 04:33:17,Afternoon,Kolar,Srinivaspur,Lakshmisagara,Beerganahalli,Rayalpad PS,13.140001,78.110519
OCC001931,CR001931,2025-06-12 07:19:19,Night,Shivamogga,Hosanagara,Mudugoppa-Nagara,Mudugoppa (Nagara),Tunga Nagar PS,13.934765,75.520313
OCC001932,CR001932,2025-03-07 15:31:20,Afternoon,Haveri,Haveri,Kurubagonda,Kallapur,Guttal PS,14.764924,75.382228
OCC001933,CR001933,2026-03-23 03:18:31,Night,Chikkamagaluru,Kadur,Pura,P.Kodihalli,Koppa PS,13.327996,75.787767
OCC001934,CR001934,2026-05-05 09:29:29,Morning,Belagavi,Nippani,Sidnal,Sidnal,Bagewadi PS,15.847608,74.498074
OCC001935,CR001935,2025-03-16 05:16:13,Morning,Bengaluru Urban,Anekal,Ballur,Arehalli,East Zone Women PS,12.917208,77.60412
OCC001936,CR001936,2025-01-01 14:22:46,Afternoon,Mysuru,Nanjangud,Nallethalapura,Nellithalapura,Narasimharaja PS,12.292534,76.595616
OCC001937,CR001937,2025-04-07 05:21:41,Evening,Bengaluru South,Channapatna,Mathikere,Mathikere,Ramanagara Town PS,12.95809,77.619747
OCC001938,CR001938,2024-09-04 05:30:40,Evening,Chitradurga,Hiriyur,Babbur,Myakalurahalli,Chitradurga CEN Crime PS,14.198159,76.354269
OCC001939,CR001939,2025-03-22 19:43:14,Morning,Uttara Kannada,Bhatkal,Konar,Hallari,Yellapura PS,14.815748,74.708559
OCC001940,CR001940,2025-02-12 15:49:41,Morning,Belagavi,Bailahongala,Holihosur,Kuragund,Kagwad PS,15.830817,74.522483
OCC001941,CR001941,2025-09-17 12:10:10,Night,Mysuru,Saraguru,Manuganahalli,Lanke,Krishnaraja PS,12.28639,76.635979
OCC001942,CR001942,2025-06-28 17:45:16,Evening,Kolar,Malur,Chikkathirupathi,Bagursonnahalli,Rayalpad PS,13.153133,78.105842
OCC001943,CR001943,2024-08-08 12:57:49,Afternoon,Kalaburagi,Chincholi,Hoodebeeranalli,Moranhal,Mudhol PS,17.363439,76.81008
OCC001944,CR001944,2025-11-29 22:49:01,Evening,Mysuru,Krishnarajanagara,Mavattur,Echanahalli,T. Narasipura PS,12.2746,76.614324
OCC001945,CR001945,2025-07-28 19:20:37,Afternoon,Kolar,Kolar Gold Field,Kangandlahalli,Thongalakuppa,Gulpet PS,13.164971,78.137398
OCC001946,CR001946,2025-02-03 21:44:02,Night,Mandya,Nagamangala,Honnavara,Vaddarahalli,Koppa PS,12.480945,76.863218
OCC001947,CR001947,2024-12-29 12:42:34,Evening,Kolar,Mulbagal,Unknown,Dhammanakere Aravanahatti,Malur PS,13.163536,78.11536
OCC001948,CR001948,2025-09-24 20:44:12,Afternoon,Belagavi,Ramdurg,Haletorgal,Ramapur,Belgaum South Traffic PS,15.86873,74.518886
OCC001949,CR001949,2025-03-04 02:06:12,Evening,Bengaluru Rural,Hosakote,Ganagaluru,Gundur,Thirumalashettahalli PS,13.216602,77.563614
OCC001950,CR001950,2026-02-17 17:13:54,Morning,Dakshina Kannada,Puttur,Ariyadka,Ariyadka,Mangalore Women PS,12.951785,74.862049
OCC001951,CR001951,2026-01-01 03:49:57,Evening,Bidar,Basavakalyan,Gundur,Urki,Bagdal PS,17.86477,77.493456
OCC001952,CR001952,2026-03-10 23:03:18,Evening,Kolar,Mulbagal,Sonnavadi,Gumlapura,Kolar Traffic PS,13.185746,78.133085
OCC001953,CR001953,2026-06-10 19:10:02,Morning,Tumakuru,Tiptur,Huchhagondanahalli,Bennaikanahalli,Madhugiri PS,13.321214,77.085582
OCC001954,CR001954,2026-01-18 08:32:45,Night,Hassan,Hole Narsipur,Niduvani,Godagundi,Hassan CEN Crime PS,13.037735,76.050756
OCC001955,CR001955,2026-07-09 22:27:36,Night,Mysuru,Piriyapatna,Bettadatunga,Chikkamalali.,Mandi PS,12.253577,76.684139
OCC001956,CR001956,2025-05-25 08:42:36,Night,Mysuru,Nanjangud,Kasuvinahalli,Makanapura,Lashkar PS,12.312208,76.629427
OCC001957,CR001957,2025-10-24 06:43:35,Evening,Vijayapura,Sindgi,Kokatanur,Chikkokatanur,Kalkeri PS,16.802276,75.738341
OCC001958,CR001958,2025-03-03 00:46:34,Afternoon,Shivamogga,Tirthahalli,Naalur Kolige,Shivalli,Shimoga Rural PS,13.967196,75.586128
OCC001959,CR001959,2025-07-14 09:03:25,Night,Mysuru,Nanjangud,Kurihundi,Kanenur,Mysore South PS,12.267793,76.698029
OCC001960,CR001960,2025-04-28 17:21:12,Evening,Vijayapura,Indi,Nada. Kd,Naad[K.D.],Kolhar PS,16.874704,75.712933
OCC001961,CR001961,2024-12-04 03:28:38,Night,Belagavi,Hukkeri,Shabandar,Shahabandar,Shahapura PS,15.898167,74.446645
OCC001962,CR001962,2025-11-20 22:33:12,Afternoon,Tumakuru,Madhugiri,Ganjalagunte,Ganjalagunte,Turuvekere PS,13.325882,77.047138
OCC001963,CR001963,2026-02-19 23:20:01,Night,Dharwad,Dharwad,Uppin Betageri,Hanamanakoppa,Dharwad Women PS,15.43303,75.006856
OCC001964,CR001964,2026-03-18 12:26:37,Night,Hassan,Arsikere,Karagunda,Haralahalli,Halebeedu PS,13.003301,76.11545
OCC001965,CR001965,2025-09-16 15:50:04,Night,Dharwad,Hubballi Urban,Unknown,Krushnapura M,Navalgund PS,15.464415,74.978193
OCC001966,CR001966,2024-10-11 19:52:19,Night,Chikkaballapura,Chintamani,Mastenahalli,Hulugummanahalli,Peresandra PS,13.45766,77.709458
OCC001967,CR001967,2025-01-09 23:50:10,Afternoon,Kolar,Mulbagal,Hebbani,Hebbani,Kyasamballi Police Station,13.097979,78.12433
OCC001968,CR001968,2025-11-10 23:47:30,Evening,Raichur,Manvi,Sangapur,Mallige Madugu,Balaganoor PS,16.233,77.353287
OCC001969,CR001969,2025-08-30 14:54:14,Evening,Raichur,Lingasugur,Guntagol,Kadadargaddi,Idapanur PS,16.24858,77.398074
OCC001970,CR001970,2024-07-24 20:39:50,Afternoon,Kolar,Srinivaspur,Yerramvariapalli,Raghunathapura,Vemagal PS,13.167278,78.144674
OCC001971,CR001971,2024-08-14 07:28:43,Afternoon,Chikkamagaluru,Sringeri,Menase,Halandur,Jayapura PS,13.259287,75.730552
OCC001972,CR001972,2025-10-23 17:16:13,Afternoon,Mandya,Nagamangala,Chinya,Machalagatta,Srirangapatna Rural PS,12.518272,76.850597
OCC001973,CR001973,2024-11-28 17:02:56,Afternoon,Dakshina Kannada,Sulya,Ajjavara,Ajjavara,Surathkal PS,12.866275,74.879181
OCC001974,CR001974,2026-02-08 03:30:11,Night,Kolar,Mulbagal,Pichaguntlahalli,Jangalahalli,Kyasamballi Police Station,13.124266,78.119837
OCC001975,CR001975,2025-09-28 12:43:23,Night,Hassan,Arkalgud,Dodda Bemmathi,Doddabemmathi,Holenarasipura Town PS,13.025143,76.107662
OCC001976,CR001976,2025-02-07 16:56:43,Morning,Yadgir,Gurmitakal,Chinnakara,Siddapur(K),Shorapur PS,16.750477,77.141522
OCC001977,CR001977,2024-08-28 01:57:01,Morning,Belagavi,Kagwad,Mole,Mole,Harugeri PS,15.880929,74.461686
OCC001978,CR001978,2024-10-15 11:45:53,Night,Bidar,Aurad,Sundal,Jaknal,Aurad PS,17.885915,77.52866
OCC001979,CR001979,2025-11-13 08:34:18,Night,Mysuru,Heggadadevankote,Hirehalli,Hirehalli,Hunusur Rural PS,12.33478,76.672169
OCC001980,CR001980,2024-09-25 18:16:55,Evening,Belagavi,Gokak,Gosabal,Bagarnal,APMC Yard PS,15.867164,74.485348
OCC001981,CR001981,2024-10-05 14:48:06,Afternoon,Bengaluru South,Magadi,Adarangi,Hanchibasavanapalya,Ramanagar CEN Crime PS,12.98978,77.59584
OCC001982,CR001982,2025-11-06 10:42:35,Night,Tumakuru,Sira,Hunasihalli,Dyagerahalli,Tiptur Rural PS,13.371027,77.107468
OCC001983,CR001983,2025-07-23 14:58:34,Night,Kolar,Malur,Doddashivara,Sonnahalli,Kolar Rural PS,13.140917,78.120563
