arrest_id,case_id,accused_person_id,arrest_date,arresting_officer_id
ARR002118,CR002623,A002623,2025-08-30,EMP001277
ARR002119,CR002624,A002624,2026-04-26,EMP008530
ARR002120,CR002625,A002625,2025-09-05,EMP005044
ARR002121,CR002627,A002627,2024-11-07,EMP006686
ARR002122,CR002628,A002628,2025-01-08,EMP003313
ARR002123,CR002629,A002629,2025-10-11,EMP000989
ARR002124,CR002630,A002630,2026-04-27,EMP005085
ARR002125,CR002632,A002632,2026-03-10,EMP003924
ARR002126,CR002633,A002633,2026-05-06,EMP004668
ARR002127,CR002634,A002634,2025-02-01,EMP008343
ARR002128,CR002635,A002635,2024-09-26,EMP009350
ARR002129,CR002636,A002636,2025-12-16,EMP001523
ARR002130,CR002637,A002637,2024-08-12,EMP005975
ARR002131,CR002638,A002638,2025-10-17,EMP004154
ARR002132,CR002639,A002639,2026-05-25,EMP009253
ARR002133,CR002640,A002640,2024-11-30,EMP008031
ARR002134,CR002641,A002641,2025-11-11,EMP006467
ARR002135,CR002642,A002642,2025-08-19,EMP006760
ARR002136,CR002643,A002643,2025-09-07,EMP003844
ARR002137,CR002644,A002644,2026-03-08,EMP000652
ARR002138,CR002645,A002645,2025-06-26,EMP000216
ARR002139,CR002646,A002646,2026-03-26,EMP004977
ARR002140,CR002648,A002648,2025-07-30,EMP003443
ARR002141,CR002649,A002649,2025-10-10,EMP005465
ARR002142,CR002650,A002650,2026-06-12,EMP004189
ARR002143,CR002653,A002653,2025-03-05,EMP001648
ARR002144,CR002654,A002654,2025-08-25,EMP000790
ARR002145,CR002655,A002655,2026-06-07,EMP000687
ARR002146,CR002656,A002656,2026-02-16,EMP003309
ARR002147,CR002658,A002658,2026-05-12,EMP005369
ARR002148,CR002659,A002659,2025-03-26,EMP005061
ARR002149,CR002662,A002662,2025-01-25,EMP003110
ARR002150,CR002663,A002663,2025-02-28,EMP006710
ARR002151,CR002665,A002665,2024-09-13,EMP007985
ARR002152,CR002666,A002666,2025-07-30,EMP006716
ARR002153,CR002667,A002667,2025-05-03,EMP000889
ARR002154,CR002668,A002668,2026-01-28,EMP007285
ARR002155,CR002669,A002669,2024-10-20,EMP008587
ARR002156,CR002670,A002670,2026-03-12,EMP000892
ARR002157,CR002672,A002672,2025-07-23,EMP007807
ARR002158,CR002673,A002673,2025-08-15,EMP009619
ARR002159,CR002674,A002674,2025-05-11,EMP003309
ARR002160,CR002676,A002676,2024-08-17,EMP003974
ARR002161,CR002677,A002677,2025-06-09,EMP007210
ARR002162,CR002678,A002678,2025-05-13,EMP005247
ARR002163,CR002679,A002679,2026-06-01,EMP008479
ARR002164,CR002680,A002680,2025-03-07,EMP007752
ARR002165,CR002681,A002681,2026-01-25,EMP003991
ARR002166,CR002682,A002682,2026-01-28,EMP008277
ARR002167,CR002683,A002683,2025-06-29,EMP003582
ARR002168,CR002684,A002684,2025-02-19,EMP003312
ARR002169,CR002685,A002685,2024-11-10,EMP000885
ARR002170,CR002687,A002687,2025-01-15,EMP004183
ARR002171,CR002689,A002689,2024-07-17,EMP000241
ARR002172,CR002691,A002691,2025-08-15,EMP005407
ARR002173,CR002694,A002694,2025-02-28,EMP005181
ARR002174,CR002696,A002696,2025-08-14,EMP008497
ARR002175,CR002697,A002697,2024-12-13,EMP000780
ARR002176,CR002698,A002698,2025-04-04,EMP004533
ARR002177,CR002699,A002699,2025-02-18,EMP004141
ARR002178,CR002700,A002700,2024-09-17,EMP008525
ARR002179,CR002702,A002702,2026-02-06,EMP000831
ARR002180,CR002703,A002703,2025-01-04,EMP004833
ARR002181,CR002705,A002705,2024-07-27,EMP004156
ARR002182,CR002706,A002706,2024-09-21,EMP005405
ARR002183,CR002707,A002707,2024-11-01,EMP005796
ARR002184,CR002709,A002709,2026-03-22,EMP006104
ARR002185,CR002711,A002711,2026-06-30,EMP008169
ARR002186,CR002712,A002712,2025-05-17,EMP000717
ARR002187,CR002713,A002713,2024-10-15,EMP003297
ARR002188,CR002716,A002716,2025-04-26,EMP008444
ARR002189,CR002717,A002717,2025-04-04,EMP009332
ARR002190,CR002718,A002718,2024-12-18,EMP004096
ARR002191,CR002721,A002721,2026-03-04,EMP006417
ARR002192,CR002722,A002722,2026-01-21,EMP000611
ARR002193,CR002723,A002723,2024-11-24,EMP005890
ARR002194,CR002724,A002724,2026-04-12,EMP003267
ARR002195,CR002725,A002725,2025-05-04,EMP002649
ARR002196,CR002726,A002726,2025-04-17,EMP003307
ARR002197,CR002727,A002727,2025-05-06,EMP008350
ARR002198,CR002728,A002728,2024-09-26,EMP003494
ARR002199,CR002729,A002729,2026-05-27,EMP003350
ARR002200,CR002730,A002730,2025-03-16,EMP003720
ARR002201,CR002734,A002734,2024-07-23,EMP008655
ARR002202,CR002735,A002735,2024-09-15,EMP005228
ARR002203,CR002737,A002737,2025-03-29,EMP006232
ARR002204,CR002738,A002738,2026-04-09,EMP006074
ARR002205,CR002739,A002739,2024-10-07,EMP003868
ARR002206,CR002740,A002740,2025-11-12,EMP004896
ARR002207,CR002741,A002741,2026-01-31,EMP004806
ARR002208,CR002742,A002742,2025-12-20,EMP008621
ARR002209,CR002744,A002744,2025-06-15,EMP005017
ARR002210,CR002745,A002745,2026-04-02,EMP004847
ARR002211,CR002746,A002746,2024-12-23,EMP003298
ARR002212,CR002747,A002747,2025-12-10,EMP006797
ARR002213,CR002749,A002749,2025-02-27,EMP001091
ARR002214,CR002751,A002751,2025-04-10,EMP005638
ARR002215,CR002752,A002752,2025-11-03,EMP008100
ARR002216,CR002754,A002754,2024-08-17,EMP006994
ARR002217,CR002755,A002755,2025-05-09,EMP003276
ARR002218,CR002756,A002756,2024-12-16,EMP003975
ARR002219,CR002757,A002757,2026-06-21,EMP006298
ARR002220,CR002759,A002759,2024-09-07,EMP005019
ARR002221,CR002760,A002760,2025-07-12,EMP003289
ARR002222,CR002762,A002762,2025-02-05,EMP003365
ARR002223,CR002763,A002763,2025-09-08,EMP006068
ARR002224,CR002765,A002765,2025-01-31,EMP009351
ARR002225,CR002766,A002766,2026-04-05,EMP003274
ARR002226,CR002767,A002767,2026-06-22,EMP001619
ARR002227,CR002769,A002769,2025-04-08,EMP000078
ARR002228,CR002770,A002770,2025-12-18,EMP000461
ARR002229,CR002771,A002771,2025-08-26,EMP007924
ARR002230,CR002772,A002772,2025-05-27,EMP008045
ARR002231,CR002774,A002774,2025-10-12,EMP009743
ARR002232,CR002775,A002775,2025-06-18,EMP006067
ARR002233,CR002776,A002776,2026-07-10,EMP000888
ARR002234,CR002777,A002777,2025-05-28,EMP004706
ARR002235,CR002778,A002778,2024-09-22,EMP000034
ARR002236,CR002779,A002779,2026-01-08,EMP007942
ARR002237,CR002780,A002780,2026-07-15,EMP005363
ARR002238,CR002781,A002781,2025-05-25,EMP005897
ARR002239,CR002782,A002782,2025-11-14,EMP004986
ARR002240,CR002783,A002783,2026-01-10,EMP009604
ARR002241,CR002784,A002784,2025-12-01,EMP004660
ARR002242,CR002785,A002785,2026-03-15,EMP006681
ARR002243,CR002786,A002786,2026-06-23,EMP008946
ARR002244,CR002787,A002787,2025-06-20,EMP009032
ARR002245,CR002788,A002788,2024-08-12,EMP004697
ARR002246,CR002789,A002789,2025-12-31,EMP003262
ARR002247,CR002790,A002790,2025-03-27,EMP003165
ARR002248,CR002791,A002791,2025-11-08,EMP000889
ARR002249,CR002792,A002792,2026-03-12,EMP004659
ARR002250,CR002793,A002793,2026-07-16,EMP003255
ARR002251,CR002794,A002794,2025-10-03,EMP003308
ARR002252,CR002795,A002795,2025-07-02,EMP000649
ARR002253,CR002796,A002796,2025-03-28,EMP001191
ARR002254,CR002797,A002797,2025-10-24,EMP008531
ARR002255,CR002798,A002798,2025-11-29,EMP006208
ARR002256,CR002799,A002799,2026-07-04,EMP003260
ARR002257,CR002800,A002800,2025-04-21,EMP005122
ARR002258,CR002801,A002801,2024-08-02,EMP008295
ARR002259,CR002803,A002803,2025-05-03,EMP008175
ARR002260,CR002805,A002805,2025-07-15,EMP007380
ARR002261,CR002807,A002807,2025-11-30,EMP001636
ARR002262,CR002809,A002809,2024-10-02,EMP003350
ARR002263,CR002810,A002810,2026-07-06,EMP003291
ARR002264,CR002811,A002811,2025-06-08,EMP008192
ARR002265,CR002813,A002813,2026-05-18,EMP007836
ARR002266,CR002814,A002814,2025-09-17,EMP006211
ARR002267,CR002815,A002815,2025-12-03,EMP000555
ARR002268,CR002820,A002820,2026-05-11,EMP003269
ARR002269,CR002821,A002821,2025-01-20,EMP003366
ARR002270,CR002823,A002823,2024-12-31,EMP001448
ARR002271,CR002825,A002825,2026-06-12,EMP003301
ARR002272,CR002826,A002826,2025-07-07,EMP003288
ARR002273,CR002827,A002827,2024-08-03,EMP000886
ARR002274,CR002828,A002828,2025-06-21,EMP006411
ARR002275,CR002829,A002829,2026-05-18,EMP003264
ARR002276,CR002832,A002832,2026-01-26,EMP002564
ARR002277,CR002833,A002833,2025-01-02,EMP000083
ARR002278,CR002835,A002835,2026-02-25,EMP000323
ARR002279,CR002836,A002836,2025-10-20,EMP003854
ARR002280,CR002837,A002837,2025-10-09,EMP009302
ARR002281,CR002839,A002839,2025-09-10,EMP003296
ARR002282,CR002840,A002840,2024-07-31,EMP007598
ARR002283,CR002841,A002841,2026-06-01,EMP001278
ARR002284,CR002842,A002842,2024-10-10,EMP008267
ARR002285,CR002843,A002843,2026-01-25,EMP004190
ARR002286,CR002844,A002844,2025-10-25,EMP008170
ARR002287,CR002846,A002846,2026-03-27,EMP005086
ARR002288,CR002848,A002848,2025-08-23,EMP003305
ARR002289,CR002849,A002849,2025-03-12,EMP010022
ARR002290,CR002850,A002850,2025-02-01,EMP005755
ARR002291,CR002852,A002852,2024-10-05,EMP001283
ARR002292,CR002853,A002853,2026-02-18,EMP002784
ARR002293,CR002854,A002854,2025-01-08,EMP000558
ARR002294,CR002856,A002856,2026-02-01,EMP001262
ARR002295,CR002857,A002857,2026-01-15,EMP006585
ARR002296,CR002858,A002858,2024-09-15,EMP006093
ARR002297,CR002859,A002859,2025-10-29,EMP002813
ARR002298,CR002861,A002861,2026-04-06,EMP003588
ARR002299,CR002863,A002863,2026-05-24,EMP008027
ARR002300,CR002864,A002864,2026-04-11,EMP002537
ARR002301,CR002865,A002865,2025-11-08,EMP000665
ARR002302,CR002866,A002866,2025-08-10,EMP004094
ARR002303,CR002867,A002867,2026-03-23,EMP004974
ARR002304,CR002868,A002868,2024-10-06,EMP000889
ARR002305,CR002870,A002870,2025-12-13,EMP003029
ARR002306,CR002872,A002872,2025-09-11,EMP002171
ARR002307,CR002873,A002873,2026-03-02,EMP010003
ARR002308,CR002874,A002874,2024-09-09,EMP003316
ARR002309,CR002875,A002875,2025-05-15,EMP007312
ARR002310,CR002876,A002876,2026-01-04,EMP009407
ARR002311,CR002877,A002877,2026-07-03,EMP003301
ARR002312,CR002878,A002878,2024-12-06,EMP008236
ARR002313,CR002879,A002879,2025-04-11,EMP008282
ARR002314,CR002880,A002880,2025-11-29,EMP003261
ARR002315,CR002881,A002881,2024-10-29,EMP009270
ARR002316,CR002882,A002882,2025-11-01,EMP002275
ARR002317,CR002883,A002883,2024-08-10,EMP003296
ARR002318,CR002884,A002884,2025-05-26,EMP004877
ARR002319,CR002885,A002885,2025-01-02,EMP006168
ARR002320,CR002886,A002886,2026-05-03,EMP000917
ARR002321,CR002887,A002887,2024-07-24,EMP008031
ARR002322,CR002888,A002888,2025-02-16,EMP009328
ARR002323,CR002890,A002890,2025-03-20,EMP000895
ARR002324,CR002892,A002892,2024-07-18,EMP004886
ARR002325,CR002893,A002893,2025-11-06,EMP001319
ARR002326,CR002894,A002894,2025-07-29,EMP005323
ARR002327,CR002895,A002895,2025-03-28,EMP009588
ARR002328,CR002896,A002896,2025-05-21,EMP007496
ARR002329,CR002897,A002897,2024-07-29,EMP009999
ARR002330,CR002898,A002898,2025-03-10,EMP004675
ARR002331,CR002899,A002899,2025-11-07,EMP007845
ARR002332,CR002900,A002900,2026-04-08,EMP009897
ARR002333,CR002901,A002901,2026-05-11,EMP008511
ARR002334,CR002902,A002902,2025-01-03,EMP003299
ARR002335,CR002903,A002903,2024-09-05,EMP009895
ARR002336,CR002904,A002904,2026-06-19,EMP001227
ARR002337,CR002905,A002905,2026-02-16,EMP008070
ARR002338,CR002906,A002906,2024-08-05,EMP001294
ARR002339,CR002907,A002907,2024-11-03,EMP006751
ARR002340,CR002908,A002908,2025-07-22,EMP004082
ARR002341,CR002909,A002909,2025-08-19,EMP009175
ARR002342,CR002910,A002910,2025-09-17,EMP001714
ARR002343,CR002911,A002911,2024-10-17,EMP007342
ARR002344,CR002912,A002912,2024-10-23,EMP000715
ARR002345,CR002913,A002913,2024-10-16,EMP003839
ARR002346,CR002914,A002914,2026-04-22,EMP003274
ARR002347,CR002915,A002915,2025-01-31,EMP003307
ARR002348,CR002916,A002916,2025-09-25,EMP006319
ARR002349,CR002919,A002919,2025-12-03,EMP001337
ARR002350,CR002921,A002921,2025-08-02,EMP003270
ARR002351,CR002922,A002922,2025-06-24,EMP005418
ARR002352,CR002923,A002923,2026-02-05,EMP004813
ARR002353,CR002925,A002925,2025-07-13,EMP007802
ARR002354,CR002926,A002926,2025-06-28,EMP003275
ARR002355,CR002927,A002927,2025-09-06,EMP001323
ARR002356,CR002928,A002928,2024-10-07,EMP007210
ARR002357,CR002933,A002933,2025-08-09,EMP007421
ARR002358,CR002934,A002934,2026-06-25,EMP005068
ARR002359,CR002935,A002935,2024-07-25,EMP000549
ARR002360,CR002937,A002937,2025-09-14,EMP004725
ARR002361,CR002939,A002939,2026-06-08,EMP002134
ARR002362,CR002940,A002940,2025-10-08,EMP003310
ARR002363,CR002942,A002942,2025-02-16,EMP003837
ARR002364,CR002943,A002943,2024-12-04,EMP006478
ARR002365,CR002945,A002945,2026-05-25,EMP003295
ARR002366,CR002946,A002946,2025-01-14,EMP009468
ARR002367,CR002947,A002947,2024-11-08,EMP007604
ARR002368,CR002948,A002948,2025-12-03,EMP006445
ARR002369,CR002949,A002949,2026-03-12,EMP009217
ARR002370,CR002950,A002950,2025-04-30,EMP007603
ARR002371,CR002951,A002951,2026-02-17,EMP008704
ARR002372,CR002952,A002952,2025-06-02,EMP007283
ARR002373,CR002954,A002954,2024-12-07,EMP008504
ARR002374,CR002955,A002955,2025-09-11,EMP004964
ARR002375,CR002956,A002956,2024-10-18,EMP005754
ARR002376,CR002957,A002957,2025-06-22,EMP008018
ARR002377,CR002958,A002958,2025-12-12,EMP009994
ARR002378,CR002959,A002959,2025-03-31,EMP006076
ARR002379,CR002961,A002961,2025-11-28,EMP009404
ARR002380,CR002963,A002963,2024-08-01,EMP006928
ARR002381,CR002964,A002964,2024-09-12,EMP009781
ARR002382,CR002965,A002965,2026-03-05,EMP004933
ARR002383,CR002966,A002966,2025-01-10,EMP003296
ARR002384,CR002967,A002967,2025-03-24,EMP008435
ARR002385,CR002969,A002969,2024-12-21,EMP005650
ARR002386,CR002970,A002970,2025-12-22,EMP008439
ARR002387,CR002971,A002971,2025-02-09,EMP009117
ARR002388,CR002972,A002972,2024-09-02,EMP008588
ARR002389,CR002973,A002973,2025-04-15,EMP007234
ARR002390,CR002974,A002974,2025-06-08,EMP008224
ARR002391,CR002976,A002976,2024-11-04,EMP003307
ARR002392,CR002977,A002977,2026-06-10,EMP001379
ARR002393,CR002979,A002979,2026-01-03,EMP008025
ARR002394,CR002981,A002981,2025-10-18,EMP006712
ARR002395,CR002984,A002984,2025-12-06,EMP005109
ARR002396,CR002986,A002986,2026-05-06,EMP009946
ARR002397,CR002987,A002987,2025-04-09,EMP003297
ARR002398,CR002988,A002988,2025-11-10,EMP001639
ARR002399,CR002989,A002989,2024-07-26,EMP005150
ARR002400,CR002990,A002990,2025-06-12,EMP000031
ARR002401,CR002992,A002992,2026-02-09,EMP007755
ARR002402,CR002993,A002993,2026-06-19,EMP003359
ARR002403,CR002994,A002994,2025-04-29,EMP001408
ARR002404,CR002996,A002996,2025-08-22,EMP006868
ARR002405,CR002997,A002997,2025-10-21,EMP006664
ARR002406,CR002998,A002998,2024-08-01,EMP006920
ARR002407,CR002999,A002999,2025-05-25,EMP003283
ARR002408,CR003000,A003000,2026-01-03,EMP007989
ARR002409,CR003003,A003003,2024-10-07,EMP001469
ARR002410,CR003004,A003004,2026-05-28,EMP003320
ARR002411,CR003005,A003005,2025-06-12,EMP003268
ARR002412,CR003006,A003006,2026-05-08,EMP004296
ARR002413,CR003007,A003007,2026-05-23,EMP005455
ARR002414,CR003009,A003009,2025-10-09,EMP008301
ARR002415,CR003010,A003010,2024-09-07,EMP006298
ARR002416,CR003011,A003011,2025-10-17,EMP006710
ARR002417,CR003012,A003012,2025-06-12,EMP006957
ARR002418,CR003013,A003013,2026-03-24,EMP003862
ARR002419,CR003015,A003015,2025-11-28,EMP004689
ARR002420,CR003016,A003016,2025-01-30,EMP008234
ARR002421,CR003018,A003018,2026-02-11,EMP002417
ARR002422,CR003019,A003019,2026-03-27,EMP004753
ARR002423,CR003020,A003020,2025-10-27,EMP009425
ARR002424,CR003022,A003022,2025-10-29,EMP003337
ARR002425,CR003023,A003023,2026-07-04,EMP003270
ARR002426,CR003024,A003024,2026-02-05,EMP007840
ARR002427,CR003025,A003025,2026-06-23,EMP001320
ARR002428,CR003026,A003026,2024-11-13,EMP001086
ARR002429,CR003028,A003028,2025-11-15,EMP004106
ARR002430,CR003030,A003030,2025-04-05,EMP000715
ARR002431,CR003031,A003031,2025-11-24,EMP003143
ARR002432,CR003032,A003032,2025-03-29,EMP008658
ARR002433,CR003033,A003033,2026-03-07,EMP008495
ARR002434,CR003035,A003035,2026-01-26,EMP008168
ARR002435,CR003036,A003036,2025-08-27,EMP000871
ARR002436,CR003037,A003037,2025-05-16,EMP009265
ARR002437,CR003038,A003038,2026-06-19,EMP006021
ARR002438,CR003039,A003039,2026-07-15,EMP007715
ARR002439,CR003040,A003040,2026-05-31,EMP005052
ARR002440,CR003041,A003041,2026-01-05,EMP004931
ARR002441,CR003042,A003042,2025-11-10,EMP006631
ARR002442,CR003043,A003043,2025-02-04,EMP003303
ARR002443,CR003044,A003044,2025-06-15,EMP001816
ARR002444,CR003045,A003045,2026-07-01,EMP008507
ARR002445,CR003046,A003046,2025-07-14,EMP004653
ARR002446,CR003048,A003048,2026-03-23,EMP004090
ARR002447,CR003050,A003050,2024-10-27,EMP007982
ARR002448,CR003051,A003051,2025-03-20,EMP006114
ARR002449,CR003052,A003052,2025-01-20,EMP003259
ARR002450,CR003053,A003053,2026-02-28,EMP000052
ARR002451,CR003054,A003054,2024-08-19,EMP004950
ARR002452,CR003056,A003056,2024-08-22,EMP001527
ARR002453,CR003057,A003057,2024-09-24,EMP006023
ARR002454,CR003058,A003058,2026-03-10,EMP005817
ARR002455,CR003059,A003059,2026-04-10,EMP004927
ARR002456,CR003060,A003060,2024-10-20,EMP008559
ARR002457,CR003061,A003061,2026-06-03,EMP000463
ARR002458,CR003063,A003063,2025-01-05,EMP003304
ARR002459,CR003064,A003064,2024-09-08,EMP009210
ARR002460,CR003065,A003065,2024-11-09,EMP005451
ARR002461,CR003066,A003066,2026-01-14,EMP000833
ARR002462,CR003067,A003067,2026-05-03,EMP003267
ARR002463,CR003068,A003068,2025-06-27,EMP008188
ARR002464,CR003069,A003069,2025-03-06,EMP003315
ARR002465,CR003070,A003070,2025-12-21,EMP005184
ARR002466,CR003071,A003071,2026-01-04,EMP006835
ARR002467,CR003072,A003072,2025-03-06,EMP006485
ARR002468,CR003073,A003073,2025-11-12,EMP009969
ARR002469,CR003075,A003075,2024-08-15,EMP004394
ARR002470,CR003076,A003076,2024-10-30,EMP000762
ARR002471,CR003078,A003078,2026-05-08,EMP001647
ARR002472,CR003081,A003081,2025-08-12,EMP006773
ARR002473,CR003082,A003082,2025-11-22,EMP007158
ARR002474,CR003084,A003084,2024-10-03,EMP004876
ARR002475,CR003085,A003085,2026-01-14,EMP007128
ARR002476,CR003087,A003087,2025-08-15,EMP009154
ARR002477,CR003088,A003088,2024-08-28,EMP003303
ARR002478,CR003090,A003090,2025-06-02,EMP006539
ARR002479,CR003091,A003091,2025-05-10,EMP009220
ARR002480,CR003092,A003092,2025-07-07,EMP003268
ARR002481,CR003093,A003093,2024-12-04,EMP005531
ARR002482,CR003094,A003094,2024-09-22,EMP001690
ARR002483,CR003095,A003095,2025-01-26,EMP001093
ARR002484,CR003096,A003096,2025-10-10,EMP000837
ARR002485,CR003097,A003097,2026-01-06,EMP007353
ARR002486,CR003098,A003098,2025-11-01,EMP005069
ARR002487,CR003099,A003099,2025-10-23,EMP001334
ARR002488,CR003101,A003101,2025-09-21,EMP000887
ARR002489,CR003102,A003102,2025-02-01,EMP008640
ARR002490,CR003103,A003103,2025-01-16,EMP007147
ARR002491,CR003104,A003104,2025-11-16,EMP007078
ARR002492,CR003105,A003105,2025-11-12,EMP006802
ARR002493,CR003106,A003106,2025-05-08,EMP003463
ARR002494,CR003107,A003107,2025-02-12,EMP004679
ARR002495,CR003108,A003108,2025-04-13,EMP006078
ARR002496,CR003109,A003109,2025-02-03,EMP005711
ARR002497,CR003110,A003110,2025-07-05,EMP005119
ARR002498,CR003111,A003111,2026-03-08,EMP009461
ARR002499,CR003112,A003112,2025-04-16,EMP004842
ARR002500,CR003114,A003114,2025-06-11,EMP006671
ARR002501,CR003115,A003115,2026-02-19,EMP003908
ARR002502,CR003116,A003116,2025-04-09,EMP009442
ARR002503,CR003117,A003117,2026-01-10,EMP004781
ARR002504,CR003120,A003120,2026-01-04,EMP001635
ARR002505,CR003121,A003121,2025-10-23,EMP003638
ARR002506,CR003122,A003122,2026-03-04,EMP009496
ARR002507,CR003123,A003123,2025-03-03,EMP004720
ARR002508,CR003124,A003124,2026-01-24,EMP003973
ARR002509,CR003125,A003125,2025-01-04,EMP003312
ARR002510,CR003126,A003126,2025-04-11,EMP009387
ARR002511,CR003127,A003127,2025-02-15,EMP001670
ARR002512,CR003128,A003128,2025-10-02,EMP001656
ARR002513,CR003130,A003130,2025-08-05,EMP003294
ARR002514,CR003133,A003133,2026-02-20,EMP004515
ARR002515,CR003134,A003134,2025-08-24,EMP005433
ARR002516,CR003135,A003135,2024-11-07,EMP004548
ARR002517,CR003136,A003136,2026-03-31,EMP006082
ARR002518,CR003137,A003137,2025-01-25,EMP003367
ARR002519,CR003138,A003138,2025-07-27,EMP005221
ARR002520,CR003139,A003139,2025-11-25,EMP005112
ARR002521,CR003143,A003143,2026-08-03,EMP000385
ARR002522,CR003144,A003144,2025-11-26,EMP004734
ARR002523,CR003145,A003145,2026-02-22,EMP008205
ARR002524,CR003146,A003146,2025-08-28,EMP003717
ARR002525,CR003147,A003147,2026-07-15,EMP003355
ARR002526,CR003148,A003148,2025-07-10,EMP003276
ARR002527,CR003150,A003150,2025-08-11,EMP008294
ARR002528,CR003151,A003151,2025-08-09,EMP005128
ARR002529,CR003152,A003152,2025-12-24,EMP003275
ARR002530,CR003153,A003153,2025-11-14,EMP003285
ARR002531,CR003154,A003154,2025-05-14,EMP003254
ARR002532,CR003155,A003155,2024-10-09,EMP006094
ARR002533,CR003156,A003156,2025-07-03,EMP000887
ARR002534,CR003158,A003158,2026-04-12,EMP006787
ARR002535,CR003159,A003159,2025-04-01,EMP000263
ARR002536,CR003161,A003161,2025-06-03,EMP003287
ARR002537,CR003162,A003162,2026-04-20,EMP004974
ARR002538,CR003163,A003163,2024-12-08,EMP008594
ARR002539,CR003164,A003164,2026-05-08,EMP006240
ARR002540,CR003165,A003165,2025-07-22,EMP004994
ARR002541,CR003166,A003166,2025-02-13,EMP007444
ARR002542,CR003167,A003167,2026-01-04,EMP000450
ARR002543,CR003169,A003169,2026-04-18,EMP000891
ARR002544,CR003170,A003170,2025-09-30,EMP002440
ARR002545,CR003171,A003171,2025-03-15,EMP004748
ARR002546,CR003172,A003172,2026-05-11,EMP008556
ARR002547,CR003173,A003173,2025-02-25,EMP008618
ARR002548,CR003174,A003174,2025-03-24,EMP001556
ARR002549,CR003176,A003176,2026-06-27,EMP004930
ARR002550,CR003177,A003177,2025-05-22,EMP001622
ARR002551,CR003178,A003178,2025-03-11,EMP001862
ARR002552,CR003179,A003179,2025-05-24,EMP006115
ARR002553,CR003181,A003181,2026-04-29,EMP003401
ARR002554,CR003183,A003183,2026-07-17,EMP005951
ARR002555,CR003184,A003184,2025-04-06,EMP008695
ARR002556,CR003185,A003185,2025-06-01,EMP008361
ARR002557,CR003186,A003186,2026-05-06,EMP007846
