district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude,geocode_status,geocode_query
525.0,Bengaluru City,Bengaluru Urban,Mahadevapura PS,"Singaihahna Playa, Whitefieild Road, Bangalor",mdpurabcp@ksp.gov.in,22942546,Whitefield Sub Division,12.934047,77.569179,,
525.0,Bengaluru City,Bengaluru Urban,Mahalakshmipuram PS,"Mahalakshmipura PS, No. CA-2, 2nd Main, 12th",mlayoutbcp@ksp.gov.in,22942523,Malleshwaram Sub-Division,12.959913,77.612301,,
525.0,Bengaluru City,Bengaluru Urban,Malleshwaram PS,"Malleswaram P.S. No.47,5th cross, M.K.K. Road",mvmbcp@ksp.gov.in,22942519,Malleshwaram Sub-Division,12.943282,77.617291,,
525.0,Bengaluru City,Bengaluru Urban,Marathahalli PS,MarathahalliMarathahalli,Marathahallipsbcp@ksp.gov.in,8888-888888,Marathahalli Sub Division,12.971347,77.60648,,
525.0,Bengaluru City,Bengaluru Urban,Mico Layout PS,"SHANTHINIKETHAN SCHOOL BUILDING, 1ST MAIN, 3R",micobcp@ksp.gov.in,22942569 229420,Mico Layout Sub-Division,12.990442,77.580077,,
525.0,Bengaluru City,Bengaluru Urban,Mico Layout Traffic PS,"Bannerugatta road , opp Gopalan  mal, Micop L",micolyttrafficbcp@ksp.gov.in,080-22943118,South East Traffic Sub-Division,13.007853,77.63026,,
525.0,Bengaluru City,Bengaluru Urban,Nandini Layout PS,"Nandini Layout P.S. No.6, S.F.H.S. area, Nand",nlayoutbcp@ksp.gov.in,22942539,Malleshwaram Sub-Division,12.989232,77.580033,,
525.0,Bengaluru City,Bengaluru Urban,North East Women PS,New airport road geddalahalli ramanna layout narayanpura bengaluru 560077,northeastwomen@ksp.gov.in,00000-000000,North East,12.953474,77.601266,,
525.0,Bengaluru City,Bengaluru Urban,Parappana Agrahara,"PARAPPANA AGRAHARA, CENTRAL JAIL OPPOSITE BUI",pagraharabcp@ksp.gov.in,22943468,Electronic City Sub Division,12.959211,77.615367,,
525.0,Bengaluru City,Bengaluru Urban,Peenya PS,"No.34,35, 1st Cross, 1st Stage, Peenya Indust",peenyabcp@ksp.gov.in,22942532,Yeshwanthapura Sub-Division,12.950546,77.597605,,
525.0,Bengaluru City,Bengaluru Urban,Pulakeshinagar PS,"Lazar Road, Bangalore",ftownbcp@ksp.gov.in,22942548,Pulakeshinagar Sub-Division,12.944709,77.574226,,
525.0,Bengaluru City,Bengaluru Urban,Pulakeshinagar Traffic PS,"Lazar road, F Town, Bangalore- 560005",ftowntrafficbcp@ksp.gov.in,080-22942924,East Traffic Sub-Division,12.933935,77.5869,,
525.0,Bengaluru City,Bengaluru Urban,Puttenahalli PS,PuttenahalliPuttenahalli,puttenahallipsbcp@ksp.gov.in,8888-888888,Subramanyapura Sub Division,13.002984,77.580081,,
525.0,Bengaluru City,Bengaluru Urban,R.M.C. Yard PS,"R.M.C.Yard P.S. APMC YARD Building, Tumkur ro",rmcyardbcp@ksp.gov.in,22942531,Yeshwanthapura Sub-Division,12.931747,77.583314,,
525.0,Bengaluru City,Bengaluru Urban,R.T. Nagar PS,"R.T.Nagar P.S. C.A No.8, 80 feet road, 1st Bo",rtnagarbcp@ksp.gov.in,22942538,J.C. Nagar Sub-Division,12.973775,77.562093,,
525.0,Bengaluru City,Bengaluru Urban,R.T.Nagar Traffic PS,"R.T.Nagar Traffic PS, BELLARY MAIN ROAD NEAR",rtnagartrafficbcp@ksp.gov.in,8022942813,North East Traffic Sub Division,12.991766,77.613444,,
525.0,Bengaluru City,Bengaluru Urban,Rajagopal Nagar PS,Rajagopalanagar P.S No.137 Rajagopalanagar Ma,rgnagarbcp@ksp.gov.in,22942525,Malleshwaram Sub-Division,13.007062,77.576418,,
525.0,Bengaluru City,Bengaluru Urban,Rajajinagar PS,"Rajajinagar P.S.   No.  12th Main, 2nd block,",rnagarbcp@ksp.gov.in,22942522,Malleshwaram Sub-Division,12.945666,77.619905,,
525.0,Bengaluru City,Bengaluru Urban,Rajanukunte PS,Rajanakunte Post,rajanakuntebng@ksp.gov.in,080-28468936,Doddaballapura Circle,12.990998,77.567796,,
525.0,Bengaluru City,Bengaluru Urban,Rajarajeshwari Nagar PS,address,rrnagarbcp@ksp.gov.in,080-22942559 08,Kengeri Gate Sub-Division,12.972257,77.627429,,
525.0,Bengaluru City,Bengaluru Urban,Ramamurthy Nagar PS,"No.116, Ramamurthy Nagar Main Road, Ramamurth",rmnagarbcp@ksp.gov.in,22942554,Banaswadi Sub Division,12.969811,77.627023,,
525.0,Bengaluru City,Bengaluru Urban,S.J. Park PS,"SILVER JUBLEE PARK, POLICE STATION, BANGALORE",sjparkbcp@ksp.gov.in,080-22942583,Halasurgate Sub-Division,12.943687,77.600867,,
525.0,Bengaluru City,Bengaluru Urban,Sadashivanagar PS,"SADASHIVA NAGAR POLICE STATION,  ,,NEW BEL RO",ssnagarbcp@ksp.gov.in,080-22942589,Seshadripuram Sub-Division,12.959737,77.57367,,
525.0,Bengaluru City,Bengaluru Urban,Sadashivanagar Traffic PS,"Near CPRI, S S Nagar, Bangalore-560012",ssnagartrafficbcp@ksp.gov.in,080-22942915,Central Traffic  Sub-Division,12.939306,77.580066,,
525.0,Bengaluru City,Bengaluru Urban,Sampangiramanagar PS,"SAMPANGIRAMNAGAR POLICE STATION,SAMPANGIRAMNA",srnagarbcp@ksp.gov.in,080-22942582,Halasurgate Sub-Division,12.978281,77.611452,,
525.0,Bengaluru City,Bengaluru Urban,Sampigehalli PS,address,email@ksp.gov.in,080-22943692,Sampigehalli Sub-Division,12.94638,77.616358,,
525.0,Bengaluru City,Bengaluru Urban,Sanjay Nagar PS,"Sanjayanagar P.S. D Rajgopal Main road, Near",sanjaynagarbcp@ksp.gov.in,22942533,J.C. Nagar Sub-Division,13.00424,77.565418,,
525.0,Bengaluru City,Bengaluru Urban,Seshadripuram PS,SHESHADRIPURAM POLICE STATION BANGALORE 56002,sspurambcp@ksp.gov.in,080-22942586,Seshadripuram Sub-Division,12.975762,77.555819,,
525.0,Bengaluru City,Bengaluru Urban,Shankarpura PS,"Shankarpura Police Station, Shankarpuram, Ban",skpurabcp@ksp.gov.in,080-22942054,Vishveshwarapuram Sub Division,12.952807,77.569854,,
525.0,Bengaluru City,Bengaluru Urban,Shivajinagar PS,"No.144, 145, Broadway road, Shivajinagar, Ban",snagarbcp@ksp.gov.in,22942597,Pulakeshinagar Sub-Division,12.93569,77.583933,,
525.0,Bengaluru City,Bengaluru Urban,Shivajinagar Traffic PS,"#146, First Floor, Broad way Road,Shivajinaga",commercialtrafficbcp@ksp.gov.in,080-22942921,East Traffic Sub-Division,13.006637,77.617699,,
525.0,Bengaluru City,Bengaluru Urban,Siddapura PS,"Siddapura Police Station, NIMHANS Compound, B",spurabcp@ksp.gov.in,080-22942068,Jayanagar Sub-Division,12.943442,77.57105,,
525.0,Bengaluru City,Bengaluru Urban,Soladevanahalli PS,"Soladevanahalli P.S. Soladevanahlli, Hesaruga",sdhallibcp@ksp.gov.in,22942529,Yeshwanthapura Sub-Division,12.975959,77.584321,,
525.0,Bengaluru City,Bengaluru Urban,Srirampura PS,"Srirampura P.S. No.47, 9th Main, Srirampura,",srpurambcp@ksp.gov.in,22942520,Malleshwaram Sub-Division,12.935793,77.583079,,
525.0,Bengaluru City,Bengaluru Urban,Subramanyanagar PS,"Subramanyanagar PS No.24, 1st main, E block,",sbnagarbcp@ksp.gov.in,22942524,Malleshwaram Sub-Division,12.998157,77.580331,,
525.0,Bengaluru City,Bengaluru Urban,Subramanyapura PS,"Subramanyapura Police Station, Utharahalli Ma",sbpurabcp@ksp.gov.in,080-22942061,Subramanyapura Sub Division,12.983424,77.61263,,
525.0,Bengaluru City,Bengaluru Urban,Suddaguntepalya PS,GurappanapalyaGurappanapalya,gpalyapsbcp@ksp.gov.in,8888-888888,Mico Layout Sub-Division,12.990989,77.577344,,
525.0,Bengaluru City,Bengaluru Urban,Thalaghattapura PS,BANGALORE - KANAKAPURA MAIN ROAD,tpurarmn2@ksp.gov.in,080-28435250,Subramanyapura Sub Division,12.997952,77.615141,,
525.0,Bengaluru City,Bengaluru Urban,Thilaknagar PS,"NO.66/67, 30TH CROSS, SWAGATH MAIN, TILAK NAG",tlknagarbcp@ksp.gov.in,22942571 224419,Mico Layout Sub-Division,13.009328,77.559532,,
525.0,Bengaluru City,Bengaluru Urban,Upparpet PS,"Upparpet Police Station, Tank Bund Road,",upetbcp@ksp.gov.in,080-22942503 08,Chickpet Sub-Division,12.962675,77.609138,,
525.0,Bengaluru City,Bengaluru Urban,Upparpet Traffic PS,"Office of the ACP Traffic West Sub-Division,",upettrafficbcp@ksp.gov.in,8022942665,West Traffic Sub-Division,13.010379,77.617512,,
525.0,Bengaluru City,Bengaluru Urban,Varthur PS,"VARTHUR MAIN ROAD, BANGALORE 560087",varthurbcp@ksp.gov.in,28539196,Marathahalli Sub Division,12.963378,77.578774,,
525.0,Bengaluru City,Bengaluru Urban,Vidhana Soudha PS,"VIDHANASOUDHA POLICE STATION GROUND FLOOR, M.",vsoudabcp@ksp.gov.in,080-22942590,Cubban Park Sub division,12.982997,77.627662,,
525.0,Bengaluru City,Bengaluru Urban,Vidyaranyapura PS,"Vidyaranyapura P.S. No.280, BEL, 6th block, 6",vrpurabcp@ksp.gov.in,22942528,Yelahanka Sub-Division,12.97308,77.593,,
525.0,Bengaluru City,Bengaluru Urban,Vijayanagar Traffic PS,"Vijaya nagar traffic police station,3rd main,",vjnagartrafficbcp@ksp.gov.in,8022942809,West Traffic Sub-Division,12.98159,77.5938,,
525.0,Bengaluru City,Bengaluru Urban,Vishveshwarapuram PS,"Central Police Station, A.V Road, Chamrajpet,",centralbcp@ksp.gov.in,080-22942070,Vishveshwarapuram Sub Division,12.972623,77.5997,,
525.0,Bengaluru City,Bengaluru Urban,Viveknagar PS,"VIVEKNAGAR POLICE STATION ,,BANGALORE-560047",vknagarbcp@ksp.gov.in,080-22942584,Cubban Park Sub division,12.987038,77.600839,,
525.0,Bengaluru City,Bengaluru Urban,Vyalikaval PS,"VYALIKAVAL POLICE STATION ,2ND MN ROAD  ,VYAL",vkavalbcp@ksp.gov.in,080-22942588,Seshadripuram Sub-Division,12.984676,77.569839,,
525.0,Bengaluru City,Bengaluru Urban,Whitefield PS,"OPPOSITE TESCO, EPIP ROAD, VYDEHI CIRCLE, BAN",whitefieldbcp@ksp.gov.in,22943472,Whitefield Sub Division,12.978372,77.60728,,
525.0,Bengaluru City,Bengaluru Urban,Whitefield Traffic PS,"Kadugodi main road,near railway gate, police",whitefieldtrafficbcp@ksp.gov.in,080-22943706,Whitefield Traffic Sub Division,13.002936,77.59922,,
525.0,Bengaluru City,Bengaluru Urban,Wilsongarden PS,"7TH CROSS, WILSON GARDEN POLICE STATION, WILS",wgardenbcp@ksp.gov.in,080-22942581,Halasurgate Sub-Division,12.965472,77.613425,,
525.0,Bengaluru City,Bengaluru Urban,Wilsongarden Traffic PS,"1st floor, Sidhapura police station, near NIM",wgardentrafficbcp@ksp.gov.in,080-22943120,Central Traffic  Sub-Division,12.934443,77.574662,,
525.0,Bengaluru City,Bengaluru Urban,Yelahanka New Town PS,"YELAHANKA NEW TOWN PS, #809, DOUBLE ROAD, NEA",email@ksp.gov.in,080-22942537,Yelahanka Sub-Division,12.948128,77.613026,,
525.0,Bengaluru City,Bengaluru Urban,Yelahanka PS,"YELAHANKA PS, YELAHANKA, BANGALORE-64",email@ksp.gov.in,080-22942536,Yelahanka Sub-Division,12.999958,77.564118,,
525.0,Bengaluru City,Bengaluru Urban,Yeshwanthapura PS,"Yeshwantpura P.S. CV RAMAN ROAD, YESHWANTHPUR",yspurabcp@ksp.gov.in,22942526,Yeshwanthapura Sub-Division,13.010324,77.621646,,
526.0,Bengaluru Dist,Bengaluru Rural,Anekal PS,"Anekal Town,",anekalbng@ksp.gov.in,8027859235,Anekal Circle,13.240933,77.60866,,
526.0,Bengaluru Dist,Bengaluru Rural,Anugondanahalli PS,Anugondanahally,anugondanhallibng@ksp.gov.in,8027945777,Thirumalashettahalli Circle,13.237506,77.54304,,
526.0,Bengaluru Dist,Bengaluru Rural,Attibele PS,"Attibele,",attibelebng@ksp.gov.in,8027821360,Attibele Circle,13.215799,77.570974,,
526.0,Bengaluru Dist,Bengaluru Rural,Bengaluru CEN Crime PS,"No. 5, Miller RoadBengaluru",dcbbng@ksp.gov.in,8888-888888,Bengaluru District,13.259128,77.581841,,
526.0,Bengaluru Dist,Bengaluru Rural,Bengaluru Dist Women PS,Doddaballapura TownDoddaballapura,email@ksp.gov.in,8888-888888,Doddaballapura Sub-Division,13.226479,77.571286,,
526.0,Bengaluru Dist,Bengaluru Rural,Chennarayapatana PS,Chennarayapatana Tq,crpatnabng@ksp.gov.in,8027644444,Vijayapura Circle,13.248323,77.540675,,
526.0,Bengaluru Dist,Bengaluru Rural,Dobbespet PS,Dobbespet,dobbaspetbng@ksp.gov.in,8027734231,Nelamangala Circle,13.255354,77.613281,,
526.0,Bengaluru Dist,Bengaluru Rural,Doddaballapura Rural PS,Doddaballapura,dbpuraruralbng@ksp.gov.in,8027622025,Doddaballapura Circle,13.229904,77.606027,,
526.0,Bengaluru Dist,Bengaluru Rural,Doddaballapura Town PS,Doddaballapura Town,dbpuratownbng@ksp.gov.in,8027622015,Doddaballapura Circle,13.240758,77.563758,,
526.0,Bengaluru Dist,Bengaluru Rural,Doddabelavangala PS,Doddabelavangala,dbvangalabng@ksp.gov.in,8027655241,Doddaballapura Circle,13.239182,77.576944,,
526.0,Bengaluru Dist,Bengaluru Rural,Hosahalli PS,Hosahally,hosahallybng@ksp.gov.in,8027656008,Doddaballapura Circle,13.203067,77.535094,,
526.0,Bengaluru Dist,Bengaluru Rural,Hosakote PS,"Hosakote, NH4 Road",hosakotebng@ksp.gov.in,8027931570,Hosakote Circle,13.224166,77.584178,,
526.0,Bengaluru Dist,Bengaluru Rural,Jigani PS,,email@ksp.gov.in,8888-888888,Anekal Sub Division,13.195535,77.545677,,
526.0,Bengaluru Dist,Bengaluru Rural,Nandagudi PS,Nandagudi,nandagudibng@ksp.gov.in,8027961250,Nandagudi Circle,13.226695,77.614766,,
526.0,Bengaluru Dist,Bengaluru Rural,Nelamangala Rural PS,"Channappa Badavane, Nelamangala  Town",nelamangalaruralbng@ksp.gov.in,27725223,Nelamangala Circle,13.233433,77.574996,,
526.0,Bengaluru Dist,Bengaluru Rural,Nelamangala Town PS,"Near BH Road, Nelamangala Town",nelamangalabng@ksp.gov.in,8027722133,Nelamangala Circle,13.247336,77.610031,,
526.0,Bengaluru Dist,Bengaluru Rural,Nelamangala Traffic PS,"near Srighanda Petrol bunk,Jakkasandra NH-4,",nelamangalatrafficbng@ksp.gov.in,9742577568,Nelamangala Sub-Division,13.261996,77.555477,,
526.0,Bengaluru Dist,Bengaluru Rural,Sarjapura PS,Sarjapura Main Road,sarjapurabng@ksp.gov.in,8027823032,Attibele Circle,13.234857,77.610177,,
526.0,Bengaluru Dist,Bengaluru Rural,Sulibele PS,Sulibele Main Road,sulibelebng@ksp.gov.in,8027952415,Nandagudi Circle,13.254744,77.562846,,
526.0,Bengaluru Dist,Bengaluru Rural,Suryanagar PS,"Chandapura, Anekal PostAnekal Tq Bangalore Urban District",email@ksp.gov.in,080-29765300,Anekal Sub Division,13.238289,77.57654,,
526.0,Bengaluru Dist,Bengaluru Rural,Thirumalashettahalli PS,Tirumalashettahally Cross,tshallibng@ksp.gov.in,8028549100,Thirumalashettahalli Circle,13.199339,77.578412,,
526.0,Bengaluru Dist,Bengaluru Rural,Thyamagondlu PS,Thymagondalu,tgondalubng@ksp.gov.in,8027732033,Nelamangala Circle,13.186271,77.546687,,
526.0,Bengaluru Dist,Bengaluru Rural,Vijayapura PS,Vijayapura,vijayapurabng@ksp.gov.in,8027668444,Vijayapura Circle,13.25534,77.540392,,
526.0,Bengaluru Dist,Bengaluru Rural,Vishwanathapura PS,address,vnpurabng@ksp.gov.in,8027647399,Vijayapura Circle,13.245095,77.574298,,
529.0,Bidar,Bidar,Aurad PS,Aurad PS,bdrauradps@ksp.gov.in,280048,Aurad Circle,17.882276,77.545091,,
529.0,Bidar,Bidar,Bagdal PS,Bagdal PS,bdrbagdalps@ksp.gov.in,242633,Bidar Rural Circle,17.876302,77.501602,,
529.0,Bidar,Bidar,Basava Kalyana Rural PS,B.Kalyan Rural PS,bkruralpsbdr@ksp.gov.in,252333,Matala Circle,17.913296,77.521333,,
529.0,Bidar,Bidar,Basava Kalyana Town PS,B.Kalyan Town PS,bktownbdr@ksp.gov.in,250336,Basava Kalyana Circle,17.894126,77.537453,,
529.0,Bidar,Bidar,Basava Kalyana Traffic PS,Basava Kalyan traffic PS,bdrbktrafficps@ksp.gov.in,259045,Basava Kalyana Circle,17.912326,77.54093,,
529.0,Bidar,Bidar,Bemalkhed PS,Bemalakheda ps,bemalakhedapsbdr@ksp.gov.in,275444,Chitaguppa Circle,17.916825,77.492494,,
529.0,Bidar,Bidar,Bhalki Rural PS,Bhalki Rural PS,Bhalkiruralpsbdr@ksp.gov.in,262333,Bhalki Rural Circle,17.92673,77.517325,,
529.0,Bidar,Bidar,Bhalki Town PS,Bhalki Town PS,bhalkitownpsbdr@ksp.gov.in,262323,Bhalki Sub-Division,17.950252,77.556147,,
529.0,Bidar,Bidar,Bidar CEN Crime PS,Bidar Town,email@ksp.gov.in,8888-888888,Bidar District,17.882214,77.526149,,
529.0,Bidar,Bidar,Bidar Rural PS,Bidar Rural PS,bdrruralps@ksp.gov.in,232811,Bidar Rural Circle,17.941053,77.569356,,
529.0,Bidar,Bidar,Bidar Town PS,Bidar Town PS,bdrtownps@ksp.gov.in,231046,Bidar Town Circle,17.915002,77.527416,,
529.0,Bidar,Bidar,Bidar Traffic PS,Bidar Traffic PS,pitrafficbdr@ksp.gov.in,226713,Bidar Sub-Division,17.876228,77.551338,,
529.0,Bidar,Bidar,Bidar Women PS,BidarBidar,email@ksp.gov.in,8888-888888,Bidar Sub-Division,17.91922,77.551431,,
529.0,Bidar,Bidar,Chintaki PS,Chintaki PS,chintakipsbdr@ksp.gov.in,284033,Aurad Circle,17.87601,77.568843,,
529.0,Bidar,Bidar,Chitaguppa PS,Chitaguppa PS,chitaguppapsbdr@ksp.gov.in,277133,Chitaguppa Circle,17.948449,77.533322,,
529.0,Bidar,Bidar,Dhannura PS,Dhannura PS,bdrdhannuraps@ksp.gov.in,264231,Bhalki Rural Circle,17.913943,77.548707,,
529.0,Bidar,Bidar,Gandhi Gunj PS,Bidar gandhi gunj ps,bdrggps@ksp.gov.in,226233,Bidar Market Circle,17.930337,77.551215,,
529.0,Bidar,Bidar,Hallikhed PS,"Hallikhed PS,",hallikhedpsbdr@ksp.gov.in,274313,Humnabad Circle,17.90341,77.534652,,
529.0,Bidar,Bidar,Hokrana PS,address,hokranabdr@ksp.gov.in,284444,Aurad Circle,17.879869,77.520523,,
529.0,Bidar,Bidar,Hulsoor PS,Hulsoor PS,bdrhulsurps@ksp.gov.in,253025,Basava Kalyana Circle,17.922393,77.528715,,
529.0,Bidar,Bidar,Humnabad PS,"Humanabad PS,",humnabadpsbdr@ksp.gov.in,270033,Humnabad Circle,17.952765,77.559404,,
529.0,Bidar,Bidar,Humnabad Traffic PS,address,humnabadtrafficbdr@ksp.gov.in,270100,Humnabad Circle,17.880376,77.545715,,
529.0,Bidar,Bidar,Janwada PS,Janwada PS,bdrjanwadaps@ksp.gov.in,244033,Bidar Rural Circle,17.900593,77.525277,,
529.0,Bidar,Bidar,Kamalanagar PS,"Kamalanagar PS,",bdrknagarps@ksp.gov.in,285223,Kamalanagar Circle,17.924305,77.529199,,
529.0,Bidar,Bidar,Khataka Chincholi PS,Khatak Chincholi PS,bdrkcps@ksp.gov.in,265233,Bhalki Rural Circle,17.924377,77.550404,,
529.0,Bidar,Bidar,Kushnoor PS,"Kushnoor PS,",bdrkushnurps@ksp.gov.in,288833,Kamalanagar Circle,17.878133,77.50055,,
529.0,Bidar,Bidar,Manna Ekhelli PS,Mana Ekhelli ps,mannaekhellipsbdr@ksp.gov.in,276833,Chitaguppa Circle,17.899209,77.528041,,
529.0,Bidar,Bidar,Mannalli PS,,email@ksp.gov.in,8888-888888,Bidar Rural Circle,17.92371,77.502497,,
529.0,Bidar,Bidar,Market PS,"Market PS, Mangalepet Road",marketpsbdr@ksp.gov.in,226709,Bidar Market Circle,17.909909,77.53958,,
529.0,Bidar,Bidar,Matala PS,Matala Ps,bdrmtlps@ksp.gov.in,257433,Matala Circle,17.876634,77.553957,,
529.0,Bidar,Bidar,Mehakar PS,,email@ksp.gov.in,8888-888888,Bhalki Rural Circle,17.912724,77.524337,,
529.0,Bidar,Bidar,Mudbi PS,Mudbi PS,bdrmudbips@ksp.gov.in,259833,Matala Circle,17.921872,77.504297,,
529.0,Bidar,Bidar,New Town PS,Bidar new town PS,bdrntps@ksp.gov.in,228256,Bidar Town Circle,17.884418,77.517642,,
529.0,Bidar,Bidar,Shanthapur PS,shanthapur PS,bdrsanthapurps@ksp.gov.in,287633,Aurad Circle,17.890486,77.490848,,
531.0,Chamarajanagar,Chamarajanagar,Chamarajanagar Traffic PS,Chamarajanagar Traffic PSChamarajanagar,email@ksp.gov.in,8888-888888,Chamarajanagar Sub-Division,11.902397,76.956859,,
630.0,Chickballapura,Chikkaballapura,Chelur PS,"Opp. Govt.Primary School, Bagepalli Road, Che",chelurpscbpura@ksp.gov.in,08150-280099,Bagepalli Circle,13.432637,77.718276,,
630.0,Chickballapura,Chikkaballapura,Nandi Giridhama PS,,email@ksp.gov.in,88888-888888,Chickballapura Circle,13.415629,77.697515,,
630.0,Chickballapura,Chikkaballapura,Peresandra PS,"Near Peresandra bus stand,Bengaluru-Hyderabad Highway Chikkaballapura taluk-562104",psandrapscbpura@ksp.gov.in,08156-200040,Peresandra PS,13.470628,77.71039,,
