district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude
5,Bengaluru City,Bengaluru Urban,Central CEN Crime PS,BengaluruBengaluru,email@ksp.gov.in,8022943084,DCP Central Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Central Women PS,-,-,-,-,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Chamarajpet PS,"Chamarajpet Police Station, No-261, 5th Cross",cmpetbcp@ksp.gov.in,080-22942071,Chickpet Sub-Division,12.96051,77.56439
5,Bengaluru City,Bengaluru Urban,Chamarajpet Traffic PS,"Chickpet Traffic Police Station, 2nd Floor, U",chickpettrafficbcp@ksp.gov.in,8022942664,West Traffic Sub-Division,12.960454,77.56437
5,Bengaluru City,Bengaluru Urban,Chandra Layout PS,"Chandra Layout Police Station,  Behind BESCOM",clayoutbcp@ksp.gov.in,080-22942512 08,Kengeri Gate Sub-Division,12.9589,77.5284
5,Bengaluru City,Bengaluru Urban,Channammanakere Achu Kattu PS,"C.K.Achchukattu Police Station, Ground Floor,",chkactps@ksp.gov.in,080-22942380,Vishveshwarapuram Sub Division,12.93012,77.5606
5,Bengaluru City,Bengaluru Urban,chikkabanavara PS,---,---,---,chikkabanavara Circle,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Chikkabanavara Traffic,-,-,-,-,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Chikkajala PS,"CHIKKAJALA PS, CHIKKAJALA , JALA HOBLI, BANGA",email@ksp.gov.in,080-28467200,Devanahalli Sub-Division,13.17329,77.63321
5,Bengaluru City,Bengaluru Urban,Chikkajala Traffic PS,address,chikkajalatrafficbcp@ksp.gov.in,8028467559,North East Traffic Sub Division,13.172387,77.633579
5,Bengaluru City,Bengaluru Urban,City Market Traffic PS,"City Market Traffic Police Station, Kalasipal",citymarkettrafficbcp@ksp.gov.in,8022943006,West Traffic Sub-Division,12.95059539,77.5746602
5,Bengaluru City,Bengaluru Urban,Commercial Street PS,"No.70, Old No.108, Commercial Street, Bangalo",commercialbcp@ksp.gov.in,22942149,Pulakeshinagar Sub-Division,12.98208,77.60643
5,Bengaluru City,Bengaluru Urban,Cottonpet PS,"Cottonpet  Police Station, Cottonpet Main Road",cotpetbcp@ksp.gov.in,8022942508,Chickpet Sub-Division,12.96802,77.5701
5,Bengaluru City,Bengaluru Urban,Cubbon Park PS,"CUBBON PARK POLICE STATION,KASTOORBA ROAD, CU",cparkbcp@ksp.gov.in,080-22942591,Cubban Park Sub division,12.98003,77.59796
5,Bengaluru City,Bengaluru Urban,Cubbonpark Traffic PS,"#99,groad way road ,Cubban park, bangalore-56",cparktrafficbcp@ksp.gov.in,080-22942675,Central Traffic  Sub-Division,12.58334,77.35523
5,Bengaluru City,Bengaluru Urban,Cyber Crime Police Station,Infantry RoadBengaluru,cybercrimebcp@ksp.gov.in,8888-888888,Bengaluru City,12.981221,77.585092
5,Bengaluru City,Bengaluru Urban,DCRE HQ PS Bengaluru,---,---,---,DCRE HQ PS Bengaluru Circle,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Devanahalli PS,"Devanahalli PS Near New Bus Station, Devanaha",email@ksp.gov.in,080-27680333,Devanahalli Sub-Division,13.24548,77.71238
5,Bengaluru City,Bengaluru Urban,Devarajeevanahalli PS,"Srikesrimal, Ananda talkies complex, D.J.Hall",djhallibcp@ksp.gov.in,22942550,K G Halli Sub Division,13.00933,77.61034
5,Bengaluru City,Bengaluru Urban,East CEN Crime PS,BengaluruBENGALURU,email@ksp.gov.in,8888-888888,DCP East Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,East Women PS,-,-,-,-,0.0,0.0
5,Bengaluru City,Bengaluru Urban,East Zone Women PS,Shivajinagar PS Premise,hagatewbcp@ksp.gov.in,080-22942585,Pulakeshinagar Sub-Division,12.57396,77.34594
5,Bengaluru City,Bengaluru Urban,Electronic City PS,"NO.A.101, 1ST BLOCK, KSFITC LIMITED COMPLEX,",electroniccitybcp@ksp.gov.in,22943476,Electronic City Sub Division,12.5024,77.3947
5,Bengaluru City,Bengaluru Urban,Electronic City Traffic PS,address,electroniccitytrafficbcp@ksp.gov.in,080-22943718,South East Traffic Sub-Division,12.50211,77.39424
5,Bengaluru City,Bengaluru Urban,Gangammana Gudi PS,"Gangammagudi P.S. No.T-76/1 &2 S.M.road, Jala",gggudibcp@ksp.gov.in,22942530,Yeshwanthapura Sub-Division,13.07216,77.52999
5,Bengaluru City,Bengaluru Urban,Girinagar PS,"Girinagar Police Station, 6th Main, Girinagar",gnagarbcp@ksp.gov.in,080-22942073,Vishveshwarapuram Sub Division,12.936,77.5439
5,Bengaluru City,Bengaluru Urban,Govindapura PS,Govidapura,email@ksp.gov.in,8888-888888,K G Halli Sub Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Govindaraja Nagar PS,"Saraswathi Nagar, Huchappa Layout, Govindaraja Nagar Ward",govindaraja@ksp.gov.in,080-88888888,Vijayanagar Sub-Division,13.635115,76.5127348
5,Bengaluru City,Bengaluru Urban,H.A.L. PS,"MARATHALLI MAIN ROAD, NEXT TO HAL MUSEUM, BAN",halbcp@ksp.gov.in,22942542,Marathahalli Sub Division,12.955006,77.682855
5,Bengaluru City,Bengaluru Urban,Halasur Gate Traffic PS,"Near Corporation, Bangalore-560002",hgatetrafficbcp@ksp.gov.in,080-22943124,Central Traffic  Sub-Division,12.57597,77.35139
5,Bengaluru City,Bengaluru Urban,Halasur PS,"NO.1, 1st Floor, Halasuru Police Station buil",halasoorbcp@ksp.gov.in,22942541,Halasur  Sub-Division,12.97491,77.62546
5,Bengaluru City,Bengaluru Urban,Halasur Traffic PS,"Opp Ramaiah circle,Halasur, Bangalore- 560008",halasoortrafficbcp@ksp.gov.in,080-22942751,East Traffic Sub-Division,12.58289,77.37311
5,Bengaluru City,Bengaluru Urban,Halasurgate PS,"CUBBONPET MN RD,OPP.L.I.C.Building Bangalore.",hgatebcp@ksp.gov.in,080-22942579,Halasurgate Sub-Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Hanumanthanagar PS,"Hanumanthanagar Police Station, Vidhyapita Ci",hnagarbcp@ksp.gov.in,080-22942072,Vishveshwarapuram Sub Division,12.56105,77.33413
5,Bengaluru City,Bengaluru Urban,Hebbagodi PS,"Hebbagodi,",hebbagodibng@ksp.gov.in,8027832922,Anekal Sub Division,12.82631,77.68212
5,Bengaluru City,Bengaluru Urban,Hebbal PS,"Hebbala P.S., Hebbala, Bellary Road, Bangalor",hebbalbcp@ksp.gov.in,22942535,J.C. Nagar Sub-Division,13.03839,77.58966
5,Bengaluru City,Bengaluru Urban,Hennur PS,"No.6/5, Hennur Main Road, Bangalore 560 043.",hennurbcp@ksp.gov.in,22942557,Banaswadi Sub Division,13.02391,77.6451
5,Bengaluru City,Bengaluru Urban,Hennur Traffic PS,---,---,---,Hennur Traffic Circle,0.0,0.0
5,Bengaluru City,Bengaluru Urban,High Grounds PS,HIGH GROUND POLICE STATION. MILLERS ROAD NEA,Hgroundbcp@ksp.gov.in,080-22942587,Seshadripuram Sub-Division,12.98996,77.59277
5,Bengaluru City,Bengaluru Urban,High Grounds Traffic PS,"Race course road oppsite Race Couse, bangalor",hgroundtrafficbcp@ksp.gov.in,080-22942917,Central Traffic  Sub-Division,12.59496,77.3459
5,Bengaluru City,Bengaluru Urban,HSR Lay Out Traffic PS,,email@ksp.gov.in,8888-888888,South East Traffic Sub-Division,12.55185,77.39388
5,Bengaluru City,Bengaluru Urban,HSR Layout PS,"NO.29/A, 27TH MAIN ROAD, HSR LAYOUT, 1ST SECT",hsrlayoutbcp@ksp.gov.in,25747751 257291,Madivala Sub-Division,12.92015,77.65139
5,Bengaluru City,Bengaluru Urban,Hulimavu PS,"NO.58/2, GAVI GANGADESHWARA TEMPLE BANDE, BAN",hulimavubcp@ksp.gov.in,22943470,Electronic City Sub Division,12.52359,77.36002
5,Bengaluru City,Bengaluru Urban,Hulimavu Traffic PS,,email@ksp.gov.in,8888-888888,South East Traffic Sub-Division,12.51234,77.35204
5,Bengaluru City,Bengaluru Urban,Indiranagar PS,"No.1, Near Venkateshwara petrol bunk, OM Main",inagarbcp@ksp.gov.in,22942541,Halasur  Sub-Division,12.98299,77.63828
5,Bengaluru City,Bengaluru Urban,J.C. Nagar PS,"J.C.Nagar P.S., J.C.Nagar Jayamahal Main Road",jcnagarbcp@ksp.gov.in,22942534,J.C. Nagar Sub-Division,13.00558,77.59357
5,Bengaluru City,Bengaluru Urban,Jagajeevanram Nagar PS,"Jagajeevanram Nagar Police Station, Near Sang",jjnagarbcp@ksp.gov.in,080-22942509 08,Kengeri Gate Sub-Division,12.96408,77.55508
5,Bengaluru City,Bengaluru Urban,Jalahalli PS,"Jalahalli P.S. H.M.T Main, Road, Infront of H",jhallibcp@ksp.gov.in,22942527,Yeshwanthapura Sub-Division,13.04867,77.54954
5,Bengaluru City,Bengaluru Urban,Jalahalli Traffic PS,,email@ksp.gov.in,8888-888888,North Traffic Sub-Division,13.025536,77.325743
5,Bengaluru City,Bengaluru Urban,Jayanagar PS,"Jayanagar Police Station, 4th Block, Jyanagar",Jnagarbcp@ksp.gov.in,080-22942058,Jayanagar Sub-Division,12.92858,77.58139
5,Bengaluru City,Bengaluru Urban,Jayanagar Traffic PS,"jayanagara traffic polic station,diagnol road",jnagartrafficbcp@ksp.gov.in,080-22943105/26,South Traffic Sub-Division,12.973242,77.541409
5,Bengaluru City,Bengaluru Urban,Jayaprakash Nagar PS,"J.P.Nagar Police Station, 23rd Main, 8th Cros",jpnagarbcp@ksp.gov.in,080-22942059,Jayanagar Sub-Division,12.9118,77.5876
5,Bengaluru City,Bengaluru Urban,Jeevan Bheemanagar PS,"P2, 10th main road, J.B.Nagar Bangalore",jbnagarbcp@ksp.gov.in,22942543,Halasur  Sub-Division,12.9677,77.65539
5,Bengaluru City,Bengaluru Urban,Jeevan Bhima Nagar (Indiranagar) Traffic PS,"Jeevan Bhimanagar, Bangalore-560075",inagartrafficbcp@ksp.gov.in,080-22942919,East Traffic Sub-Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Jnanabharathi PS,"Jnanabharathi Police Station,  Bangalore Univ",jbharathibcp@ksp.gov.in,080-22942513 08,Kengeri Gate Sub-Division,12.95055,77.50027
5,Bengaluru City,Bengaluru Urban,Jnanabharathi Traffic PS,5th Block Second stage nagarabhavi 560072,Jananbharati-west@ksp.gov.in,00000-000000,Vijayanagar traffic sub division,12.9690349,77.5037233
5,Bengaluru City,Bengaluru Urban,K G Halli Traffic PS,Arabic College PostNagavara Main Road,kghallitrfbcp@ksp.gov.in,8025474596,East Traffic Sub-Division,13.0250519,77.6274596
5,Bengaluru City,Bengaluru Urban,K.R. Puram PS,"No.03, Tank Road, Beside to Govt. Hospital, K",krpurambcp@ksp.gov.in,22942553,Whitefield Sub Division,13.009016,77.693287
5,Bengaluru City,Bengaluru Urban,K.R.Puram Traffic PS,"Old Madras road,K R Puram Bangalore-560036",krpuramtrafficbcp@ksp.gov.in,080-22942928,Whitefield Traffic Sub Division,13.02869,77.41378
5,Bengaluru City,Bengaluru Urban,Kadugodi PS,"KADUGODI MAIN ROAD, BIDRAHALLI HOBLI, BANGALO",kadugodibcp@ksp.gov.in,22943471,Whitefield Sub Division,12.995415,77.757821
5,Bengaluru City,Bengaluru Urban,Kadugondana Halli PS,"Nagarawara Main Raod, K G Halli, Arabic Colle",kghallibcp@ksp.gov.in,22942556,K G Halli Sub Division,13.02505,77.62746
5,Bengaluru City,Bengaluru Urban,Kamakshipalya PS,"Kamashipalaya Police Station,   # 1, NHCS Lay",kmpalyabcp@ksp.gov.in,080-22942517 08,Vijayanagar Sub-Division,12.98222,77.53202
5,Bengaluru City,Bengaluru Urban,Kamakshipalya Traffic PS,"Kamakshipalya Traffic  Police Station, Magadi",kmpalyatrafficbcp@ksp.gov.in,8022943009,West Traffic Sub-Division,12.98222366,77.5320189
5,Bengaluru City,Bengaluru Urban,Kempapura Agrahara PS,"Kempapura Agrahara Police Station, # 14/5, 1s",kpagaraharabcp@ksp.gov.in,080-22942518 08,Vijayanagar Sub-Division,12.97251,77.56158
5,Bengaluru City,Bengaluru Urban,Kempegowda Nagar PS,"K.G.Nagar Police Station, K.G.Nagar Road, Ban",kgnagarbcp@ksp.gov.in,080-22942074,Vishveshwarapuram Sub Division,12.94916,77.56318
5,Bengaluru City,Bengaluru Urban,Kengeri PS,"Kengeri Police Station,  Bangalore Mysore Mai",kengeribcp@ksp.gov.in,080-22942510080,Kengeri Gate Sub-Division,12.91048,77.48157
5,Bengaluru City,Bengaluru Urban,Kengeri Traffic PS,,email@ksp.gov.in,8888-888888,West Traffic Sub-Division,12.554136,77.285359
5,Bengaluru City,Bengaluru Urban,Kodigehalli PS,address,email@ksp.gov.in,080-22943703,Yelahanka Sub-Division,13.062104,77.574066
5,Bengaluru City,Bengaluru Urban,Konanakunte PS,KonanakunteKonanakunte,kkuntepsbcp@ksp.gov.in,8888-888888,Subramanyapura Sub Division,12.88393,77.56641
5,Bengaluru City,Bengaluru Urban,Koramangala PS,"NO.8/A, 20TH MAIN, 6TH BLOCK, KORAMANGALA, BA",kmangalabcp@ksp.gov.in,22942570 255037,Madivala Sub-Division,12.56284,77.37168
5,Bengaluru City,Bengaluru Urban,Kothanur PS,address,email@ksp.gov.in,080-22943694,Sampigehalli Sub-Division,13.06013,77.65151
5,Bengaluru City,Bengaluru Urban,Kumaraswamy Layout PS,"K.S.Layout Police Station, 14th Main, K.S.Lay",kslayoutbcp@ksp.gov.in,080-22942063,Subramanyapura Sub Division,12.90533,77.5633
5,Bengaluru City,Bengaluru Urban,Kumaraswamy Layout Traffic PS,"kumarswamy layout traffic police station, 1st",kslyttrafficbcp@ksp.gov.in,8022943109,South Traffic Sub-Division,12.90116,77.544275
5,Bengaluru City,Bengaluru Urban,Kumbalagudu PS,,email@ksp.gov.in,88888-888888,Magadi Sub Division,12.87516,77.44415
5,Bengaluru City,Bengaluru Urban,Madanayakanahally PS,"Madavara Post, Dasanapura Hobli",mnayakahallibng@ksp.gov.in,23713699,Nelamangala Sub-Division,13.06221,77.46233
5,Bengaluru City,Bengaluru Urban,Madivala PS,"NO.20/A, PWD BUILDING, HOSUR MAIN ROAD, OPPOS",madivalabcp@ksp.gov.in,22942568 229420,Madivala Sub-Division,12.921017,77.620662
5,Bengaluru City,Bengaluru Urban,Madivala Traffic PS,"Hosur main road, Madivala,Bangalore-560068",madivalatrafficbcp@ksp.gov.in,080-22943117,South East Traffic Sub-Division,12.55156,77.37146
5,Bengaluru City,Bengaluru Urban,Magadi Road PS,"Magadi road  Police Station,",mroadbcp@ksp.gov.in,080-22942515 08,Vijayanagar Sub-Division,12.97457,77.55129
5,Bengaluru City,Bengaluru Urban,Magadi Road Traffic PS,"Magadi Road Traffic Police Station, Opp.Prasa",mroadtrafficbcp@ksp.gov.in,8022942672,West Traffic Sub-Division,12.974654,77.551056
5,Bengaluru City,Bengaluru Urban,Mahadevapura PS,"Singaihahna Playa, Whitefieild Road, Bangalor",mdpurabcp@ksp.gov.in,22942546,Whitefield Sub Division,12.996694,77.692828
5,Bengaluru City,Bengaluru Urban,Mahalakshmipuram PS,"Mahalakshmipura PS, No. CA-2, 2nd Main, 12th",mlayoutbcp@ksp.gov.in,22942523,Malleshwaram Sub-Division,13.00275,77.54731
5,Bengaluru City,Bengaluru Urban,Malleshwaram PS,"Malleswaram P.S. No.47,5th cross, M.K.K. Road",mvmbcp@ksp.gov.in,22942519,Malleshwaram Sub-Division,12.99665,77.56959
5,Bengaluru City,Bengaluru Urban,Marathahalli PS,MarathahalliMarathahalli,Marathahallipsbcp@ksp.gov.in,8888-888888,Marathahalli Sub Division,12.945619,77.698039
5,Bengaluru City,Bengaluru Urban,Mico Layout PS,"SHANTHINIKETHAN SCHOOL BUILDING, 1ST MAIN, 3R",micobcp@ksp.gov.in,22942569 229420,Mico Layout Sub-Division,12.54306,77.36379
5,Bengaluru City,Bengaluru Urban,Mico Layout Traffic PS,"Bannerugatta road , opp Gopalan  mal, Micop L",micolyttrafficbcp@ksp.gov.in,080-22943118,South East Traffic Sub-Division,12.54478,77.36022
5,Bengaluru City,Bengaluru Urban,Nandini Layout PS,"Nandini Layout P.S. No.6, S.F.H.S. area, Nand",nlayoutbcp@ksp.gov.in,22942539,Malleshwaram Sub-Division,13.01237,77.53671
5,Bengaluru City,Bengaluru Urban,North CEN Crime PS,BengaluruBengaluru,email@ksp.gov.in,8888-888888,DCP North Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,North East Women PS,New airport road geddalahalli ramanna layout narayanpura bengaluru 560077,northeastwomen@ksp.gov.in,00000-000000,North East,13.0045011,77.5177456
5,Bengaluru City,Bengaluru Urban,North Women PS,-,-,-,-,0.0,0.0
5,Bengaluru City,Bengaluru Urban,NorthEast CEN Crime PS,BengaluruBengaluru,email@ksp.gov.in,8888-888888,DCP North East Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Parappana Agrahara,"PARAPPANA AGRAHARA, CENTRAL JAIL OPPOSITE BUI",pagraharabcp@ksp.gov.in,22943468,Electronic City Sub Division,12.52383,77.40248
5,Bengaluru City,Bengaluru Urban,Peenya PS,"No.34,35, 1st Cross, 1st Stage, Peenya Indust",peenyabcp@ksp.gov.in,22942532,Yeshwanthapura Sub-Division,13.03584,77.52127
5,Bengaluru City,Bengaluru Urban,Pulakeshinagar PS,"Lazar Road, Bangalore",ftownbcp@ksp.gov.in,22942548,Pulakeshinagar Sub-Division,12.99927,77.61929
5,Bengaluru City,Bengaluru Urban,Pulakeshinagar Traffic PS,"Lazar road, F Town, Bangalore- 560005",ftowntrafficbcp@ksp.gov.in,080-22942924,East Traffic Sub-Division,12.59574,77.37108
5,Bengaluru City,Bengaluru Urban,Puttenahalli PS,PuttenahalliPuttenahalli,puttenahallipsbcp@ksp.gov.in,8888-888888,Subramanyapura Sub Division,12.54865,77.34551
5,Bengaluru City,Bengaluru Urban,R.M.C. Yard PS,"R.M.C.Yard P.S. APMC YARD Building, Tumkur ro",rmcyardbcp@ksp.gov.in,22942531,Yeshwanthapura Sub-Division,13.02977,77.54024
5,Bengaluru City,Bengaluru Urban,R.T. Nagar PS,"R.T.Nagar P.S. C.A No.8, 80 feet road, 1st Bo",rtnagarbcp@ksp.gov.in,22942538,J.C. Nagar Sub-Division,13.02473,77.5932
5,Bengaluru City,Bengaluru Urban,R.T.Nagar Traffic PS,"R.T.Nagar Traffic PS, BELLARY MAIN ROAD NEAR",rtnagartrafficbcp@ksp.gov.in,8022942813,North East Traffic Sub Division,13.033178,77.88174
5,Bengaluru City,Bengaluru Urban,Rajagopal Nagar PS,Rajagopalanagar P.S No.137 Rajagopalanagar Ma,rgnagarbcp@ksp.gov.in,22942525,Malleshwaram Sub-Division,13.01735,77.51357
5,Bengaluru City,Bengaluru Urban,Rajajinagar PS,"Rajajinagar P.S.   No.  12th Main, 2nd block,",rnagarbcp@ksp.gov.in,22942522,Malleshwaram Sub-Division,12.99463,77.55422
5,Bengaluru City,Bengaluru Urban,Rajanukunte PS,Rajanakunte Post,rajanakuntebng@ksp.gov.in,080-28468936,Doddaballapura Circle,13.41501,76.62122
5,Bengaluru City,Bengaluru Urban,Rajarajeshwari Nagar PS,address,rrnagarbcp@ksp.gov.in,080-22942559 08,Kengeri Gate Sub-Division,12.91284,77.52063
5,Bengaluru City,Bengaluru Urban,Ramamurthy Nagar PS,"No.116, Ramamurthy Nagar Main Road, Ramamurth",rmnagarbcp@ksp.gov.in,22942554,Banaswadi Sub Division,13.00261,77.66257
5,Bengaluru City,Bengaluru Urban,S.J. Park PS,"SILVER JUBLEE PARK, POLICE STATION, BANGALORE",sjparkbcp@ksp.gov.in,080-22942583,Halasurgate Sub-Division,12.57396,77.34594
5,Bengaluru City,Bengaluru Urban,Sadashivanagar PS,"SADASHIVA NAGAR POLICE STATION,  ,,NEW BEL RO",ssnagarbcp@ksp.gov.in,080-22942589,Seshadripuram Sub-Division,13.01491,77.57254
5,Bengaluru City,Bengaluru Urban,Sadashivanagar Traffic PS,"Near CPRI, S S Nagar, Bangalore-560012",ssnagartrafficbcp@ksp.gov.in,080-22942915,Central Traffic  Sub-Division,13.01490941,77.57254478
5,Bengaluru City,Bengaluru Urban,Sampangiramanagar PS,"SAMPANGIRAMNAGAR POLICE STATION,SAMPANGIRAMNA",srnagarbcp@ksp.gov.in,080-22942582,Halasurgate Sub-Division,12.963028,77.592026
5,Bengaluru City,Bengaluru Urban,Sampigehalli PS,address,email@ksp.gov.in,080-22943692,Sampigehalli Sub-Division,13.07533,77.63334
5,Bengaluru City,Bengaluru Urban,Sanjay Nagar PS,"Sanjayanagar P.S. D Rajgopal Main road, Near",sanjaynagarbcp@ksp.gov.in,22942533,J.C. Nagar Sub-Division,13.03335,77.5758
5,Bengaluru City,Bengaluru Urban,Seshadripuram PS,SHESHADRIPURAM POLICE STATION BANGALORE 56002,sspurambcp@ksp.gov.in,080-22942586,Seshadripuram Sub-Division,12.98793,77.57359
5,Bengaluru City,Bengaluru Urban,Shankarpura PS,"Shankarpura Police Station, Shankarpuram, Ban",skpurabcp@ksp.gov.in,080-22942054,Vishveshwarapuram Sub Division,12.953619,77.569997
5,Bengaluru City,Bengaluru Urban,Shivajinagar PS,"No.144, 145, Broadway road, Shivajinagar, Ban",snagarbcp@ksp.gov.in,22942597,Pulakeshinagar Sub-Division,12.98551,77.60525
5,Bengaluru City,Bengaluru Urban,Shivajinagar Traffic PS,"#146, First Floor, Broad way Road,Shivajinaga",commercialtrafficbcp@ksp.gov.in,080-22942921,East Traffic Sub-Division,12.59165,77.36123
5,Bengaluru City,Bengaluru Urban,Siddapura PS,"Siddapura Police Station, NIMHANS Compound, B",spurabcp@ksp.gov.in,080-22942068,Jayanagar Sub-Division,12.93963,77.59418
5,Bengaluru City,Bengaluru Urban,Soladevanahalli PS,"Soladevanahalli P.S. Soladevanahlli, Hesaruga",sdhallibcp@ksp.gov.in,22942529,Yeshwanthapura Sub-Division,13.09343,77.48904
5,Bengaluru City,Bengaluru Urban,South CEN Crime PS,BengaluruBengaluru,email@ksp.gov.in,8888-888888,DCP South Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,South East Women PS,-,-,-,-,0.0,0.0
5,Bengaluru City,Bengaluru Urban,South Women PS,-,-,-,-,0.0,0.0
5,Bengaluru City,Bengaluru Urban,SouthEast CEN Crime PS,BengaluruBengaluru,email@ksp.gov.in,8888-888888,DCP SouthEast Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Srirampura PS,"Srirampura P.S. No.47, 9th Main, Srirampura,",srpurambcp@ksp.gov.in,22942520,Malleshwaram Sub-Division,12.98999,77.56501
5,Bengaluru City,Bengaluru Urban,Subramanyanagar PS,"Subramanyanagar PS No.24, 1st main, E block,",sbnagarbcp@ksp.gov.in,22942524,Malleshwaram Sub-Division,13.00334,77.55368
5,Bengaluru City,Bengaluru Urban,Subramanyapura PS,"Subramanyapura Police Station, Utharahalli Ma",sbpurabcp@ksp.gov.in,080-22942061,Subramanyapura Sub Division,12.90135,77.5449
5,Bengaluru City,Bengaluru Urban,Suddaguntepalya PS,GurappanapalyaGurappanapalya,gpalyapsbcp@ksp.gov.in,8888-888888,Mico Layout Sub-Division,12.92579,77.60775
5,Bengaluru City,Bengaluru Urban,Thalaghattapura PS,BANGALORE - KANAKAPURA MAIN ROAD,tpurarmn2@ksp.gov.in,080-28435250,Subramanyapura Sub Division,12.86902,77.53629
5,Bengaluru City,Bengaluru Urban,Thilaknagar PS,"NO.66/67, 30TH CROSS, SWAGATH MAIN, TILAK NAG",tlknagarbcp@ksp.gov.in,22942571 224419,Mico Layout Sub-Division,19.0652,72.8959
5,Bengaluru City,Bengaluru Urban,Upparpet PS,"Upparpet Police Station, Tank Bund Road,",upetbcp@ksp.gov.in,080-22942503 08,Chickpet Sub-Division,12.97448,77.57482
5,Bengaluru City,Bengaluru Urban,Upparpet Traffic PS,"Office of the ACP Traffic West Sub-Division,",upettrafficbcp@ksp.gov.in,8022942665,West Traffic Sub-Division,12.974363,77.575096
5,Bengaluru City,Bengaluru Urban,V V Puram Traffic PS,OPPOSITE MINTO EYE HBengaluru,cmpettratrafficbcp@ksp.gov.in,8022942670,South Traffic Sub-Division,12.960586,77.564034
5,Bengaluru City,Bengaluru Urban,Varthur PS,"VARTHUR MAIN ROAD, BANGALORE 560087",varthurbcp@ksp.gov.in,28539196,Marathahalli Sub Division,12.938034,77.74692
5,Bengaluru City,Bengaluru Urban,Vidhana Soudha PS,"VIDHANASOUDHA POLICE STATION GROUND FLOOR, M.",vsoudabcp@ksp.gov.in,080-22942590,Cubban Park Sub division,12.97732,77.58861
5,Bengaluru City,Bengaluru Urban,Vidyaranyapura PS,"Vidyaranyapura P.S. No.280, BEL, 6th block, 6",vrpurabcp@ksp.gov.in,22942528,Yelahanka Sub-Division,12.96902,77.51248
5,Bengaluru City,Bengaluru Urban,Vijayanagar Traffic PS,"Vijaya nagar traffic police station,3rd main,",vjnagartrafficbcp@ksp.gov.in,8022942809,West Traffic Sub-Division,12.973242,77.541409
5,Bengaluru City,Bengaluru Urban,Vishveshwarapuram PS,"Central Police Station, A.V Road, Chamrajpet,",centralbcp@ksp.gov.in,080-22942070,Vishveshwarapuram Sub Division,12.960181,77.571999
5,Bengaluru City,Bengaluru Urban,Viveknagar PS,"VIVEKNAGAR POLICE STATION ,,BANGALORE-560047",vknagarbcp@ksp.gov.in,080-22942584,Cubban Park Sub division,12.95155,77.6223
5,Bengaluru City,Bengaluru Urban,Vyalikaval PS,"VYALIKAVAL POLICE STATION ,2ND MN ROAD  ,VYAL",vkavalbcp@ksp.gov.in,080-22942588,Seshadripuram Sub-Division,13.00149,77.57864
5,Bengaluru City,Bengaluru Urban,West CEN Crime PS,BengaluruBengaluru,email@ksp.gov.in,8888-888888,DCP West Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,West Women PS,-,-,-,-,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Whitefield CEN Crime PS,BengaluruBengaluru,email@ksp.gov.in,8888-888888,DCP Whitefield Division,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Whitefield PS,"OPPOSITE TESCO, EPIP ROAD, VYDEHI CIRCLE, BAN",whitefieldbcp@ksp.gov.in,22943472,Whitefield Sub Division,12.975356,77.751076
5,Bengaluru City,Bengaluru Urban,Whitefield Traffic PS,"Kadugodi main road,near railway gate, police",whitefieldtrafficbcp@ksp.gov.in,080-22943706,Whitefield Traffic Sub Division,12.59393,77.45258
5,Bengaluru City,Bengaluru Urban,Whitefield Women PS,-,-,-,-,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Wilsongarden PS,"7TH CROSS, WILSON GARDEN POLICE STATION, WILS",wgardenbcp@ksp.gov.in,080-22942581,Halasurgate Sub-Division,12.95004,77.5962
5,Bengaluru City,Bengaluru Urban,Wilsongarden Traffic PS,"1st floor, Sidhapura police station, near NIM",wgardentrafficbcp@ksp.gov.in,080-22943120,Central Traffic  Sub-Division,12.56207,77.35327
5,Bengaluru City,Bengaluru Urban,Yelahanka New Town PS,"YELAHANKA NEW TOWN PS, #809, DOUBLE ROAD, NEA",email@ksp.gov.in,080-22942537,Yelahanka Sub-Division,13.09994,77.5841
5,Bengaluru City,Bengaluru Urban,Yelahanka PS,"YELAHANKA PS, YELAHANKA, BANGALORE-64",email@ksp.gov.in,080-22942536,Yelahanka Sub-Division,13.09474,77.59442
5,Bengaluru City,Bengaluru Urban,Yeshwanthapura PS,"Yeshwantpura P.S. CV RAMAN ROAD, YESHWANTHPUR",yspurabcp@ksp.gov.in,22942526,Yeshwanthapura Sub-Division,13.0182,77.5581
