crime_id,crime_datetime,time_slot,district_id,district,taluk_id,taluk,gp_id,gram_panchayat,village_id,village,police_station_name,crime_latitude,crime_longitude,crime_category,crime_type,crime_severity,hotspot_score,victim_age,victim_gender,accused_id,accused_age,accused_gender,fir_registered,case_status,cctv_available,response_time_minutes
CR002487,2025-07-22 10:09:36,Night,545,Mysuru,5573,Heggadadevankote,219438.0,Antharasanthe,618870,Hunasekuppe,Bannur PS,12.199343,76.503778,Violent Crime,Assault,Critical,32,70,Male,ACC991409,46,Female,Yes,Charge Sheet Filed,No,13
CR002488,2026-05-26 08:05:41,Night,631,Bengaluru South,5607,Channapatna,,Unknown,626255,Thattekere,Kudur PS,13.11863,77.184005,Cyber Crime,Phishing,Medium,14,63,Male,ACC00494,56,Male,Yes,Pending Trial,Yes,25
CR002489,2026-05-15 02:36:39,Night,548,Tumakuru,5536,Koratagere,220175.0,Thovinakere,610994,Chikkarasanahalli,Tumkur Town PS,13.334795,77.086473,Violent Crime,Robbery,Critical,57,58,Male,ACC696098,23,Female,Yes,Charge Sheet Filed,Yes,5
CR002490,2024-12-19 22:22:59,Afternoon,546,Raichur,5459,Lingasugur,219722.0,Mavinabhai,600432,Kallilingsugur,Hutti PS,16.181789,76.657379,Crime Against Women,Stalking,High,39,42,Female,ACC00146,42,Male,Yes,Charge Sheet Filed,Yes,23
CR002491,2025-03-16 16:18:16,Morning,540,Haveri,5494,Hirekerur,218555.0,Bhogavi,604365,Bhogavi,Haveri CEN Crime PS,14.764522,75.391524,Property Crime,House Burglary,Medium,66,56,Male,ACC357437,51,Male,No,Under Investigation,Yes,30
CR002492,2024-09-25 11:59:34,Late Night,630,Chikkaballapura,5599,Sidlaghatta,219031.0,Kumbigana Halli,624299,Gambeeranahalli,Chelur PS,13.284031,76.529211,Violent Crime,Robbery,Critical,56,79,Female,ACC00217,31,Female,Yes,Under Investigation,Yes,8
CR002493,2026-01-26 16:33:09,Afternoon,546,Raichur,7101,Maski,273076.0,Hiredinni,600921,Chikkadinni,Manvi PS,15.990248,77.038047,Economic Crime,Forgery,Medium,30,21,Female,ACC322031,33,Male,No,Closed,Yes,44
CR002494,2025-08-19 03:14:24,Afternoon,548,Tumakuru,5532,Chiknayakanhalli,220103.0,Dugudihalli,610234,Siddaramanagara,Dandina Shivara PS,13.245781,76.730898,Violent Crime,Murder,Critical,32,18,Male,ACC00005,63,Female,Yes,Charge Sheet Filed,No,7
CR002495,2025-06-19 21:00:13,Evening,548,Tumakuru,5535,Madhugiri,220231.0,Ganjalagunte,610815,K.G.Thippapura,Honnavalli PS,13.32685,76.390428,Cyber Crime,UPI Fraud,Medium,39,33,Male,ACC00105,50,Male,No,Under Investigation,Yes,52
CR002496,2026-05-26 10:13:04,Morning,542,Kolar,5594,Mulbagal,218997.0,Emmenatha,622960,Gottikunte,Andersonpet PS,12.91987,78.280489,Crime Against Women,Domestic Violence,High,63,41,Female,ACC00355,45,Female,Yes,Pending Trial,No,24
CR002497,2025-09-12 14:50:48,Morning,545,Mysuru,5573,Heggadadevankote,219436.0,Alanahalli,618919,Gangadahalli,Alanahally PS,12.299858,76.691848,Economic Crime,Financial Fraud,Medium,23,71,Female,ACC867141,34,Female,Yes,Under Investigation,Yes,50
CR002498,2025-11-28 14:41:44,Night,545,Mysuru,5572,Mysuru,,Unknown,618707,Belavadi,Alanahally PS,12.309697,76.692415,Rural Crime,Cattle Theft,Medium,24,41,Female,ACC197597,56,Male,Yes,Under Investigation,Yes,37
CR002499,2024-09-29 18:59:05,Morning,635,Yadgir,7094,Gurmitakal,218181.0,Kalebelgunda,621331,Kanekal,Yadgir Women PS,16.768597,77.132649,Crime Against Women,Stalking,High,52,70,Female,ACC00416,48,Male,Yes,Charge Sheet Filed,No,20
CR002500,2026-05-23 19:50:58,Evening,544,Mandya,5551,Maddur,219276.0,Thaggahalli,614505,Haralakere,Belakavadi PS,12.2569,77.126874,Public Order,Rioting,Medium,64,72,Female,ACC143090,61,Male,No,Closed,No,36
CR002501,2024-09-25 05:05:30,Evening,542,Kolar,5593,Bangarapet,218823.0,Yelesandra,622574,Kotaramagulla,Kamasamudram PS,12.852699,78.180207,Violent Crime,Assault,Critical,67,25,Female,ACC00435,22,Female,Yes,Pending Trial,Yes,10
CR002502,2026-07-05 00:08:48,Morning,548,Tumakuru,5533,Sira,272823.0,Bandakunte,610337,Bandakunte,Turuvekere PS,13.153443,76.669444,Economic Crime,Forgery,Medium,85,34,Male,ACC406624,50,Female,No,Under Investigation,No,32
CR002503,2025-04-28 23:19:10,Afternoon,539,Hassan,5559,Hole Narsipur,218421.0,Kodihalli,616857,Hale Kunche,Hallymysore PS,12.64003,76.244592,Rural Crime,Cattle Theft,Medium,65,45,Female,ACC061081,47,Female,Yes,Closed,Yes,48
CR002504,2026-01-12 14:26:05,Morning,548,Tumakuru,5541,Kunigal,220190.0,Hosahalli,612617,Dasanapura,Honnavalli PS,13.349505,76.37156,Property Crime,Shop Theft,Medium,31,43,Female,ACC778533,19,Male,Yes,Closed,No,49
CR002505,2025-12-06 14:42:59,Late Night,542,Kolar,5592,Malur,218973.0,Jayamangala,622247,Seegepura,Bethamangala PS,13.027673,78.323905,Violent Crime,Robbery,Critical,98,30,Male,ACC00387,30,Male,Yes,Pending Trial,Yes,14
CR002506,2025-12-02 08:24:17,Afternoon,630,Chikkaballapura,7404,Manchenahalli,218905.0,Minakanagurki,623396,Minakanagurki,Nandi Giridhama PS,13.371547,77.689463,Property Crime,Shop Theft,Medium,58,67,Female,ACC00442,32,Male,Yes,Charge Sheet Filed,No,36
CR002507,2025-01-08 03:25:29,Night,533,Chitradurga,5507,Hosdurga,217151.0,Baguru,605855,Palyadahalli,Chitradurga Extension PS,14.221094,76.397166,Property Crime,Chain Snatching,Medium,33,77,Male,ACC932970,34,Female,No,Under Investigation,Yes,44
CR002508,2026-04-22 16:06:06,Evening,548,Tumakuru,5539,Tiptur,220326.0,Baluvaneralu,611963,Rudrapura,Medigeshi PS,13.481769,77.13471,Violent Crime,Murder,Critical,48,68,Female,ACC610735,67,Male,Yes,Pending Trial,Yes,12
CR002509,2024-12-10 16:39:22,Morning,538,Kalaburagi,5582,Kalaburagi,217995.0,Bhopal Tegnur,620241,Malgathi,Narona PS,17.521905,76.724447,Public Order,Illegal Liquor,Medium,95,20,Female,ACC00311,69,Male,Yes,Closed,Yes,52
CR002510,2025-10-26 10:48:12,Night,539,Hassan,5558,Arkalgud,218243.0,Vijapura Forest,616558,Mallenahalli,Channarayapatna Traffic PS,12.883381,76.408113,Violent Crime,Murder,Critical,18,67,Female,ACC00128,26,Female,Yes,Pending Trial,No,11
CR002511,2026-03-04 01:53:27,Night,535,Davanagere,5514,Channagiri,217420.0,Hodigere,607002,Thimlapura (Jodi),RMC Yard PS,14.477987,75.928709,Violent Crime,Attempt to Murder,Critical,67,41,Male,ACC00322,60,Male,Yes,Under Investigation,Yes,13
CR002512,2025-04-23 13:16:03,Late Night,544,Mandya,5547,Nagamangala,,Unknown,613898,Beereswarapura,Bellur PS,12.996064,76.721975,Property Crime,Vehicle Theft,Medium,49,76,Female,ACC967824,67,Male,Yes,Under Investigation,Yes,30
CR002513,2025-12-11 16:41:44,Morning,635,Yadgir,5588,Shahpur,,Unknown,938911,Guttipet,Wadigere PS,16.604916,77.084367,Rural Crime,Crop Theft,Medium,38,60,Female,ACC00467,32,Female,Yes,Charge Sheet Filed,Yes,26
CR002514,2025-01-03 12:29:25,Night,547,Shivamogga,5515,Sagar,219936.0,Yadajigalemane,938597,Ilakodu,Bhadravathi Old Town PS,13.830665,75.719297,Cyber Crime,OTP Scam,Medium,42,31,Male,ACC00120,29,Female,Yes,Pending Trial,Yes,29
CR002515,2025-02-08 12:39:19,Night,543,Koppal,5465,Kushtagi,219157.0,Kandakur,601502,Nerebenchi,Koppal Traffic PS,15.337814,76.145624,Property Crime,Shop Theft,Medium,42,22,Male,ACC00219,59,Male,No,Pending Trial,Yes,34
CR002516,2026-05-03 03:39:56,Morning,532,Chikkamagaluru,7078,Ajjampura,216995.0,Koratikere,609318,Somenahalli,Jayapura PS,12.142917,76.329242,Violent Crime,Murder,Critical,76,18,Male,ACC578829,24,Female,Yes,Under Investigation,Yes,12
CR002517,2024-11-21 00:10:47,Night,529,Bidar,5455,Bhalki,216370.0,Baloor,599895,Balur,Bidar CEN Crime PS,18.034458,77.23228,Property Crime,Vehicle Theft,Medium,39,35,Female,ACC00262,69,Male,Yes,Under Investigation,Yes,53
CR002518,2026-04-18 21:13:18,Evening,545,Mysuru,5575,Tirumakudal - Narsipur,,Unknown,938904,T Naraseepura,Varuna PS,12.171,76.465607,Violent Crime,Murder,Critical,20,74,Male,ACC620998,31,Female,Yes,Pending Trial,No,7
CR002519,2025-09-25 13:21:38,Night,532,Chikkamagaluru,5530,Chikkamagaluru,216803.0,Doddamagaravalli,609853,Bannur,Koppa PS,12.72261,76.947525,Violent Crime,Robbery,Critical,88,37,Female,ACC260633,42,Male,Yes,Charge Sheet Filed,No,6
CR002520,2025-05-10 13:35:23,Afternoon,547,Shivamogga,5516,Sorab,220045.0,Nyarsi,607517,Baragavalli,Jog PS,14.193037,74.805857,Violent Crime,Murder,Critical,80,52,Male,ACC816816,49,Female,Yes,Pending Trial,No,5
CR002521,2024-11-08 13:14:21,Night,539,Hassan,5554,Belur,218309.0,Ibbedu,615319,Ibbedu Hosahalli,Arehalli PS,13.022115,75.784514,Public Order,Illegal Liquor,Medium,21,42,Female,ACC928329,55,Male,Yes,Closed,No,42
CR002522,2024-08-30 23:50:32,Evening,548,Tumakuru,5533,Sira,220295.0,Dodda Agrahara,610442,Chikka Agrahara,Tiptur Town PS,13.138299,76.297884,Public Order,Illegal Gambling,Medium,18,70,Female,ACC408879,62,Male,No,Pending Trial,Yes,35
CR002523,2025-03-07 08:10:40,Night,535,Davanagere,5512,Davanagere,217478.0,Huchchavanahally,606670,Bullapura,Harihara Rural PS,14.542854,75.817655,Public Order,Rioting,Medium,40,50,Male,ACC00023,66,Male,Yes,Charge Sheet Filed,No,52
CR002524,2026-03-25 04:21:14,Night,535,Davanagere,5512,Davanagere,217470.0,Belavanuru,606569,Belavanur,Bilichodu PS,14.523413,76.178788,Property Crime,Chain Snatching,Medium,67,22,Male,ACC395840,19,Male,Yes,Closed,Yes,28
CR002525,2026-01-19 14:44:33,Evening,538,Kalaburagi,5586,Jevargi,218053.0,Mandeval,620734,Indiragandhinagar,Devalagangapur PS,17.207371,76.536994,Cyber Crime,UPI Fraud,Medium,59,24,Male,ACC00414,61,Female,Yes,Under Investigation,No,23
CR002526,2026-04-05 06:59:35,Afternoon,545,Mysuru,5573,Heggadadevankote,219440.0,Beechanahalli,619025,Beechanahalli,Bettadapura PS,12.25907,76.646833,Violent Crime,Murder,Critical,39,18,Female,ACC00388,52,Male,Yes,Closed,No,11
CR002527,2025-04-22 20:41:24,Afternoon,539,Hassan,5554,Belur,218314.0,Kushavara,615382,Kushavara,Channarayapatna Traffic PS,12.917235,76.372461,Rural Crime,Cattle Theft,Medium,31,53,Female,ACC00015,48,Female,No,Charge Sheet Filed,No,35
CR002528,2025-04-09 00:37:28,Night,540,Haveri,5495,Ranibennur,218607.0,Kamadod,604540,Yennihosalli,Kumarapattanam PS,14.538026,75.770012,Public Order,Illegal Liquor,Medium,27,40,Male,ACC928777,42,Female,No,Closed,No,21
CR002529,2024-09-01 20:25:40,Afternoon,527,Belagavi,5433,Chikodi,215778.0,Ankali,597187,Shiddapurwadi,APMC Yard PS,15.125716,76.902131,Economic Crime,Forgery,Medium,28,69,Female,ACC00230,34,Female,No,Closed,No,24
CR002530,2026-05-08 19:21:44,Late Night,531,Chamarajanagar,5579,Kollegal,216749.0,Harale,619840,Dasanapura,Chamarajanagar Traffic PS,11.91411,76.923318,Violent Crime,Robbery,Critical,13,22,Female,ACC867162,54,Female,Yes,Under Investigation,Yes,14
CR002531,2025-12-26 17:19:18,Morning,630,Chikkaballapura,5598,Bagepalli,218771.0,Kanagamakala Palli,623879,Buttivaripalli,Peresandra PS,13.604989,77.776005,Property Crime,Shop Theft,Medium,10,53,Female,ACC196076,53,Female,Yes,Closed,No,23
CR002532,2026-03-24 09:23:29,Afternoon,546,Raichur,7403,Arakera,273067.0,Malledevaragudda,600710,Jutmardi,Yeregera PS,16.062022,77.430488,Violent Crime,Murder,Critical,85,24,Female,ACC990166,41,Male,Yes,Closed,Yes,15
CR002533,2024-07-29 08:24:01,Night,545,Mysuru,5572,Mysuru,,Unknown,939293,Kyathamaranahalli,Nanjanagudu Rural PS,12.653844,76.388956,Public Order,Illegal Liquor,Medium,25,48,Male,ACC191794,27,Female,Yes,Charge Sheet Filed,Yes,39
CR002534,2025-11-09 05:15:49,Evening,630,Chikkaballapura,5598,Bagepalli,218766.0,Devaragudipalli,623822,Sadlavaripalli,Chelur PS,13.246333,76.554839,Rural Crime,Sand Mining,Medium,90,56,Female,ACC342421,54,Female,Yes,Closed,Yes,20
CR002535,2026-05-30 15:16:41,Evening,545,Mysuru,5572,Mysuru,219538.0,Doora,618780,Doddakaturu,Bilikere PS,12.224394,76.251749,Crime Against Women,Sexual Harassment,High,18,35,Female,ACC00340,60,Female,No,Charge Sheet Filed,Yes,21
CR002536,2025-05-07 17:17:07,Evening,547,Shivamogga,5520,Shivamogga,220006.0,Matturu,608475,Mathuru,Hosamane PS,13.852737,75.705584,Rural Crime,Sand Mining,Medium,27,63,Male,ACC00164,47,Male,No,Pending Trial,Yes,55
CR002537,2026-02-10 09:32:53,Night,544,Mandya,5547,Nagamangala,219377.0,Haradanahalli,613907,Dodda Jakkana Halli,Arakere PS,12.424905,76.809029,Rural Crime,Crop Theft,Medium,17,46,Male,ACC366286,64,Male,Yes,Pending Trial,No,30
CR002538,2024-09-13 10:47:33,Morning,530,Vijayapura,5453,Muddebihal,216597.0,Adavi Somanal,599660,Chavanbhavi,Indi Rural PS,17.181519,75.967941,Rural Crime,Sand Mining,Medium,6,39,Female,ACC146165,66,Female,No,Charge Sheet Filed,No,36
CR002539,2025-01-06 15:58:49,Evening,548,Tumakuru,5532,Chiknayakanhalli,220102.0,Doddayenegere,610037,Bommenahalli,Chikkanayakanahalli PS,13.255311,76.369684,Property Crime,Shop Theft,Medium,79,24,Male,ACC949813,40,Male,Yes,Under Investigation,No,53
CR002540,2025-11-20 00:30:37,Afternoon,539,Hassan,5556,Hassan,218375.0,Doddagenigere,616189,Heggadihalli,Arasikere Town PS,13.2918,76.272733,Crime Against Women,Domestic Violence,High,43,32,Female,ACC00402,47,Female,Yes,Charge Sheet Filed,No,13
CR002541,2024-07-27 06:57:10,Afternoon,533,Chitradurga,5504,Challakere,217026.0,Gowdagere,605244,Jogihatti,Chitradurga Extension PS,14.233385,76.429694,Cyber Crime,Phishing,Medium,13,60,Male,ACC796774,48,Male,Yes,Pending Trial,Yes,29
CR002542,2026-01-26 16:04:34,Night,531,Chamarajanagar,5577,Chamarajanagar,216695.0,Maliyuru,619696,Kethahalli,Chamarajanagar Traffic PS,11.934084,76.933613,Economic Crime,Financial Fraud,Medium,78,33,Male,ACC952267,28,Female,No,Under Investigation,No,34
CR002543,2026-02-03 02:39:46,Evening,533,Chitradurga,5507,Hosdurga,217153.0,Belaguru,605986,Belagur,Srirampura PS,13.010579,77.5632,Violent Crime,Assault,Critical,63,48,Female,ACC00482,40,Female,Yes,Charge Sheet Filed,No,15
CR002544,2026-03-31 18:26:37,Morning,533,Chitradurga,5507,Hosdurga,217171.0,Kellodu,605904,Kellodu,Chitradurga Extension PS,14.235565,76.397425,Cyber Crime,OTP Scam,Medium,9,80,Female,ACC922391,31,Female,Yes,Pending Trial,No,20
CR002545,2026-03-25 16:12:09,Morning,631,Bengaluru South,5605,Magadi,215567.0,Nethenahalli,625972,Udavigere,Harohalli PS,12.69642,77.476615,Crime Against Women,Sexual Harassment,High,8,43,Female,ACC00066,66,Male,Yes,Charge Sheet Filed,Yes,26
CR002546,2025-01-04 19:35:09,Morning,545,Mysuru,5574,Nanjangud,219595.0,Mallupura,619228,Mallupura,Deveraja Traffic PS,12.322746,76.650259,Violent Crime,Attempt to Murder,Critical,19,70,Male,ACC00191,60,Male,Yes,Under Investigation,Yes,11
CR002547,2026-03-19 06:51:17,Evening,539,Hassan,5554,Belur,218298.0,Chikkamedur,615196,Surapura,Nuggehalli PS,12.997325,76.476866,Public Order,Illegal Liquor,Medium,65,57,Female,ACC00436,51,Female,Yes,Closed,No,56
CR002548,2024-11-22 08:19:06,Afternoon,544,Mandya,5547,Nagamangala,219368.0,Bhramhadevarahalli,613993,Jodi Neralakere,Mandya West PS,12.542978,76.896117,Crime Against Women,Domestic Violence,High,11,31,Female,ACC965996,39,Male,Yes,Charge Sheet Filed,No,22
CR002549,2025-03-02 12:20:56,Night,529,Bidar,5457,Bidar,,Unknown,600199,Nizampur,Janwada PS,17.989101,77.468433,Public Order,Rioting,Medium,74,67,Male,ACC00205,22,Male,No,Closed,No,49
CR002550,2025-01-22 19:59:21,Morning,630,Chikkaballapura,5599,Sidlaghatta,272733.0,Talakayalabetta,624055,Kariyappanahalli,Nandi Giridhama PS,13.408079,77.688091,Economic Crime,Forgery,Medium,58,59,Male,ACC109411,31,Female,Yes,Charge Sheet Filed,Yes,21
CR002551,2026-03-11 21:37:25,Late Night,548,Tumakuru,5540,Turuvekere,220412.0,Settigondanahalli,612398,Haralakere,Pavagada PS,14.060697,77.188442,Violent Crime,Robbery,Critical,67,43,Male,ACC956208,40,Female,Yes,Under Investigation,Yes,9
CR002552,2026-01-25 15:50:26,Evening,547,Shivamogga,5515,Sagar,219936.0,Yadajigalemane,939531,Malale,Bhadravathi Old Town PS,13.836838,75.715407,Crime Against Women,Stalking,High,15,31,Female,ACC00437,68,Male,Yes,Under Investigation,No,25
CR002553,2025-09-10 12:50:21,Evening,548,Tumakuru,5532,Chiknayakanhalli,220096.0,Baraguru,610087,Bangaragere,Amruthur PS,12.933175,76.936027,Economic Crime,Financial Fraud,Medium,46,45,Male,ACC00265,42,Female,No,Closed,Yes,58
CR002554,2026-04-02 22:55:49,Afternoon,547,Shivamogga,5518,Hosanagara,219886.0,Jeni,607881,Masagalli,Paper Town PS,13.810521,75.719269,Cyber Crime,OTP Scam,Medium,62,62,Female,ACC224434,43,Female,Yes,Under Investigation,Yes,55
CR002555,2025-02-17 08:22:31,Afternoon,539,Hassan,5556,Hassan,218368.0,Ambuga,616134,Jakkanahalli,Shanthigrama PS,13.001989,76.209323,Violent Crime,Attempt to Murder,Critical,51,25,Female,ACC00430,61,Female,Yes,Closed,Yes,11
CR002556,2024-08-21 00:48:03,Afternoon,550,Uttara Kannada,5483,Sirsi,220731.0,Kangod,603240,Kangod,Murudeshwar PS,14.084245,74.482673,Public Order,Illegal Liquor,Medium,35,29,Male,ACC870257,26,Male,No,Pending Trial,No,31
CR002557,2026-04-09 04:03:27,Evening,547,Shivamogga,5517,Shikarpur,219956.0,Herejamburu,607750,Bhogi,Shimoga East Traffic PS,13.933752,75.594348,Public Order,Illegal Liquor,Medium,55,80,Female,ACC00158,69,Female,No,Pending Trial,No,24
CR002558,2025-10-20 23:26:23,Morning,530,Vijayapura,5450,Indi,216593.0,Tamba,599292,Bhanthanal,Gandhi Chowk PS,16.847891,75.721499,Economic Crime,Forgery,Medium,54,64,Female,ACC191472,36,Male,Yes,Under Investigation,No,57
CR002559,2026-03-14 12:47:48,Evening,542,Kolar,5594,Mulbagal,219001.0,Hanumanahalli,622897,Bettagerahalli,Budikote Police Station,12.920377,78.115519,Cyber Crime,UPI Fraud,Medium,70,22,Male,ACC992083,46,Male,Yes,Charge Sheet Filed,No,50
CR002560,2026-01-24 18:53:07,Night,528,Ballari,5500,Ballari,216128.0,P.D.Halli,604942,Paramadevanahalli,Ballari CEN Crime PS,15.146381,76.922685,Rural Crime,Sand Mining,Medium,47,41,Male,ACC00096,56,Male,Yes,Pending Trial,No,60
CR002561,2025-01-28 00:48:17,Afternoon,548,Tumakuru,5534,Pavagada,220262.0,Dommathamari,610662,Gummagatta,Arasikere PS,14.67161,76.088522,Crime Against Women,Stalking,High,69,27,Female,ACC00496,20,Female,Yes,Under Investigation,No,21
CR002562,2026-06-08 12:17:20,Evening,548,Tumakuru,5537,Tumakuru,220384.0,Urukere,611429,Oorukere,Amruthur PS,12.905875,76.948266,Rural Crime,Sand Mining,Medium,47,55,Male,ACC129417,61,Male,Yes,Under Investigation,No,23
CR002563,2025-12-26 02:40:22,Afternoon,546,Raichur,7101,Maski,219814.0,Gunda,601058,Ratanapur,Balaganoor PS,15.947687,76.732014,Economic Crime,Financial Fraud,Medium,69,68,Female,ACC485006,51,Male,No,Closed,Yes,25
CR002564,2024-09-07 00:49:47,Afternoon,543,Koppal,5465,Kushtagi,219155.0,Jumlapur,601514,Sasvihal,Koppal Rural PS,15.334241,76.145888,Rural Crime,Crop Theft,Medium,39,26,Male,ACC00392,47,Male,Yes,Closed,No,53
CR002565,2025-06-05 15:56:38,Night,550,Uttara Kannada,5485,Kumta,220662.0,Bargi,603442,Kurigadde,Haliyal PS,15.316553,74.776358,Violent Crime,Robbery,Critical,31,68,Male,ACC435663,64,Female,Yes,Charge Sheet Filed,Yes,14
CR002566,2025-09-21 13:15:27,Evening,528,Ballari,5501,Sandur,216264.0,Torangal,605023,Yerabanahalli,Ballari Women PS,15.290282,76.39117,Violent Crime,Assault,Critical,69,33,Male,ACC00145,36,Male,Yes,Charge Sheet Filed,Yes,11
CR002567,2026-05-21 16:52:34,Morning,635,Yadgir,5587,Shorapur,218121.0,Aldal,621058,Havinhal,Kembhavi PS,16.640316,76.534051,Public Order,Illegal Liquor,Medium,74,72,Female,ACC703284,35,Male,Yes,Charge Sheet Filed,Yes,21
CR002568,2025-11-20 00:40:54,Night,548,Tumakuru,5535,Madhugiri,220253.0,Siddapura,610834,Basavanahalli,Tiptur Rural PS,13.165634,76.281616,Cyber Crime,UPI Fraud,Medium,59,21,Male,ACC00364,23,Male,Yes,Under Investigation,Yes,45
CR002569,2026-02-26 10:09:51,Evening,630,Chikkaballapura,5596,Chikkaballapura,218844.0,Poshottahalli,623518,Gollahalli,Peresandra PS,13.582971,77.78093,Property Crime,Chain Snatching,Medium,9,34,Male,ACC00484,34,Female,Yes,Charge Sheet Filed,Yes,43
CR002570,2024-08-11 06:13:15,Evening,542,Kolar,5590,Srinivaspur,219066.0,Somayajalapalli,621566,Mothakapalli,Kyasamballi Police Station,12.937622,78.374861,Rural Crime,Sand Mining,Medium,77,74,Female,ACC545478,26,Male,Yes,Under Investigation,No,59
CR002571,2025-09-25 09:44:22,Night,631,Bengaluru South,5608,Kanakapura,215534.0,Sathanur,626531,Nagarasanakote,Ramanagara Traffic PS,12.737852,77.290098,Violent Crime,Attempt to Murder,Critical,19,62,Male,ACC00158,63,Male,Yes,Pending Trial,No,13
CR002572,2024-08-30 06:12:56,Night,545,Mysuru,5569,Piriyapatna,273340.0,Punadahalli,618138,P. Basavanahalli,Krishnaraja PS,12.297632,76.660013,Public Order,Illegal Liquor,Medium,59,58,Male,ACC00018,33,Female,No,Under Investigation,Yes,54
CR002573,2024-12-19 08:03:24,Evening,635,Yadgir,5587,Shorapur,218149.0,Mudanoor K,620902,Fathepur,Yadgir Women PS,16.780121,77.141722,Violent Crime,Assault,Critical,62,57,Female,ACC989489,34,Female,Yes,Closed,Yes,12
CR002574,2026-04-07 01:41:25,Evening,547,Shivamogga,5515,Sagar,219903.0,Achapura,607300,Lakkavalli,Bhadravathi New Town PS,13.826373,75.688536,Cyber Crime,Phishing,Medium,91,79,Female,ACC00464,42,Female,Yes,Pending Trial,Yes,28
CR002575,2026-01-17 14:57:02,Afternoon,544,Mandya,5550,Mandya,219337.0,Haluvadi,614488,Pura,Nagamangala Town PS,12.802909,76.771459,Economic Crime,Forgery,Medium,26,35,Female,ACC691894,52,Male,Yes,Closed,No,30
CR002576,2026-02-19 04:41:33,Afternoon,548,Tumakuru,5536,Koratagere,220175.0,Thovinakere,610992,Chikkannanahalli,Tumkur Town PS,13.343913,77.1061,Rural Crime,Cattle Theft,Medium,53,57,Female,ACC196221,68,Male,Yes,Closed,Yes,38
CR002577,2025-11-22 00:20:27,Evening,543,Koppal,5465,Kushtagi,219165.0,Nilogal,601379,Bommanhal,Bevoor PS,16.190653,75.892241,Cyber Crime,OTP Scam,Medium,40,42,Male,ACC00079,19,Female,Yes,Pending Trial,No,29
CR002578,2026-03-30 03:21:31,Morning,539,Hassan,5554,Belur,218310.0,Kalleri,615164,Magehalli,Banavara PS,13.413521,76.177242,Economic Crime,Cheating,Medium,77,66,Male,ACC00493,61,Male,Yes,Closed,Yes,33
CR002579,2026-05-05 04:23:12,Morning,537,Gadag,7083,Laxmeshwar,217848.0,Gojnuru,602063,Akkigund,Betageri Extention PS,15.428638,75.633405,Economic Crime,Forgery,Medium,80,28,Female,ACC531000,58,Female,No,Charge Sheet Filed,No,44
CR002580,2026-06-27 02:12:15,Night,532,Chikkamagaluru,5529,Kadur,216851.0,Ganganahalli,609563,Garugadahalli,Koppa PS,12.699508,76.967703,Violent Crime,Robbery,Critical,51,33,Male,ACC499724,18,Female,Yes,Closed,Yes,10
CR002581,2025-04-27 19:20:38,Afternoon,526,Bengaluru Rural,5602,Doddaballapura,,Unknown,625094,Thammasettihalli,Bengaluru CEN Crime PS,12.96912,77.578028,Cyber Crime,Phishing,Medium,40,66,Male,ACC495885,22,Female,Yes,Under Investigation,Yes,38
