village_id,gp_id,gp_name
606952,217455,Siddanamatha
606953,217443,Medikere
606954,217443,Medikere
606955,217405,Belliganadu
606956,217435,Kogaluru
606957,217405,Belliganadu
606958,217405,Belliganadu
606959,217405,Belliganadu
606960,217454,Santhebennur
606961,217455,Siddanamatha
606962,217412,Doddabbigere
606963,217412,Doddabbigere
606964,217412,Doddabbigere
606965,217412,Doddabbigere
606966,217426,Kakanur
606967,217426,Kakanur
606968,217426,Kakanur
606969,217426,Kakanur
606970,217426,Kakanur
606971,217434,Kerebilachi
606972,217434,Kerebilachi
606973,217425,Kagathooru
606974,217456,Somlapura
606975,217424,Kabbala
606976,217441,Mallapura
606977,217430,Karekatte
606978,217441,Mallapura
606979,217441,Mallapura
606980,217430,Karekatte
606981,217436,Kondadahalli
606982,217436,Kondadahalli
606983,217436,Kondadahalli
606984,217456,Somlapura
606985,217425,Kagathooru
606986,217411,Devarahalli
606987,217411,Devarahalli
606988,217436,Kondadahalli
606989,217450,Nuggehalli
606990,217450,Nuggehalli
606991,217450,Nuggehalli
606992,217450,Nuggehalli
606993,217411,Devarahalli
606994,217411,Devarahalli
606995,217420,Hodigere
606996,217408,Chikkaganganur
606997,217450,Nuggehalli
606998,217408,Chikkaganganur
606999,217408,Chikkaganganur
607000,217437,Koratikere
607001,217437,Koratikere
607002,217420,Hodigere
607003,217416,Guddada Kumarana Halli
607004,217439,Lingadahalli
607005,217424,Kabbala
607006,217439,Lingadahalli
607007,217439,Lingadahalli
607008,217422,Ittigi
607009,217406,Bulasagara
607010,217406,Bulasagara
607011,217413,Duravigere
607012,217414,Garaga
607013,217414,Garaga
607014,217401,Agarabannihatti
607015,217406,Bulasagara
607016,217406,Bulasagara
607017,217422,Ittigi
607018,217422,Ittigi
607019,217447,Nalluru
607020,217447,Nalluru
607021,217419,Hiremalali
607022,217419,Hiremalali
607024,217439,Lingadahalli
607025,217419,Hiremalali
607026,217419,Hiremalali
607027,217419,Hiremalali
607028,217419,Hiremalali
607029,217419,Hiremalali
607030,217444,Mudigere
607031,217444,Mudigere
607032,217444,Mudigere
607033,217444,Mudigere
607034,217444,Mudigere
607035,217407,Channeshapura
607037,217419,Hiremalali
607038,217419,Hiremalali
607039,217419,Hiremalali
607040,217413,Duravigere
607041,217407,Channeshapura
607042,217407,Channeshapura
607043,217407,Channeshapura
607044,217407,Channeshapura
607045,217423,Joldal
607046,217402,Ajjihalli
607047,217402,Ajjihalli
607048,217402,Ajjihalli
607049,217402,Ajjihalli
607050,217444,Mudigere
607051,217414,Garaga
607052,217421,Honnebagi
607053,217421,Honnebagi
607054,217444,Mudigere
607055,217459,Thippagondanahalli
607056,217402,Ajjihalli
607057,217417,Haronahalli
607058,217417,Haronahalli
607059,217417,Haronahalli
607060,217423,Joldal
607061,217423,Joldal
607062,217417,Haronahalli
607063,217417,Haronahalli
607064,217453,Rudrapura
607065,217417,Haronahalli
607066,217416,Guddada Kumarana Halli
607067,217417,Haronahalli
607068,217459,Thippagondanahalli
607069,217459,Thippagondanahalli
607070,217459,Thippagondanahalli
607071,217452,Rajagondanahalli
607072,217452,Rajagondanahalli
607073,217452,Rajagondanahalli
607074,217459,Thippagondanahalli
607075,217421,Honnebagi
607076,217414,Garaga
607077,217414,Garaga
607078,217420,Hodigere
607079,217437,Koratikere
607080,217418,Hebbalagere
607081,217418,Hebbalagere
607082,217418,Hebbalagere
607083,217413,Duravigere
607084,217452,Rajagondanahalli
607085,217442,Maravanji
607086,217451,Pandomatti
607087,217452,Rajagondanahalli
607088,217421,Honnebagi
607089,217418,Hebbalagere
607090,217461,Vaddanal
607091,217428,Kanchiganal
607092,217461,Vaddanal
607093,217417,Haronahalli
607094,217428,Kanchiganal
607095,217428,Kanchiganal
607096,217428,Kanchiganal
607097,217415,Goppenahalli
607098,217415,Goppenahalli
607099,217440,Malahalu
607100,217442,Maravanji
607101,217442,Maravanji
607102,217442,Maravanji
607103,217442,Maravanji
607104,217446,Nallihankalu
607105,217446,Nallihankalu
607106,217446,Nallihankalu
607107,217446,Nallihankalu
607108,217446,Nallihankalu
607109,217446,Nallihankalu
607110,217446,Nallihankalu
607111,217446,Nallihankalu
607112,217414,Garaga
607113,217413,Duravigere
607114,217413,Duravigere
607115,217413,Duravigere
607116,217413,Duravigere
607117,217404,Belalagere
607118,217413,Duravigere
607119,217413,Duravigere
607120,217458,Tavarekere
607121,217458,Tavarekere
607122,217458,Tavarekere
607123,217446,Nallihankalu
607124,217446,Nallihankalu
607125,217458,Tavarekere
607126,217458,Tavarekere
607127,217446,Nallihankalu
607128,217458,Tavarekere
607129,217458,Tavarekere
607130,219907,Banukuli
607131,219907,Banukuli
607132,219907,Banukuli
607133,219907,Banukuli
607134,219911,Channagonda
607135,219911,Channagonda
607136,219907,Banukuli
607137,219907,Banukuli
607138,219910,Bhimaneri
607139,219905,Aralagodu
607140,219905,Aralagodu
607141,219905,Aralagodu
607142,219905,Aralagodu
607143,219905,Aralagodu
607144,219905,Aralagodu
607145,219932,Talavata
607146,219932,Talavata
607147,219932,Talavata
607148,219905,Aralagodu
607149,219905,Aralagodu
607150,219905,Aralagodu
607151,219905,Aralagodu
607152,219932,Talavata
607153,219905,Aralagodu
607154,219936,Yadajigalemane
607155,219936,Yadajigalemane
607156,219932,Talavata
607157,219913,Heggodu
607158,219931,Talaguppa
607159,219924,Maratturu
607160,219931,Talaguppa
607161,219924,Maratturu
607162,219918,Kandika
607163,219918,Kandika
607164,219924,Maratturu
607165,219924,Maratturu
607166,219924,Maratturu
607167,219919,Kanle
607168,219930,Syduru
607169,219930,Syduru
607170,219914,Herenelluru
607171,219914,Herenelluru
607172,219924,Maratturu
607173,219929,Shiravanthe
607174,219918,Kandika
607175,219918,Kandika
607176,219929,Shiravanthe
607177,219929,Shiravanthe
607178,219929,Shiravanthe
607179,219929,Shiravanthe
607180,219918,Kandika
607181,219918,Kandika
607182,219918,Kandika
607183,219936,Yadajigalemane
607184,219920,Keladi
607185,219925,Masuru
607186,219925,Masuru
607187,219923,Malve
607188,219920,Keladi
607189,219910,Bhimaneri
607190,219910,Bhimaneri
607191,219910,Bhimaneri
607192,219923,Malve
607193,219923,Malve
607194,219923,Malve
607195,219910,Bhimaneri
607196,219910,Bhimaneri
607197,219917,Kalmane
607198,219909,Bhimanakone
607199,219935,Ulluru
607200,219926,Nadakalasi
607201,219926,Nadakalasi
607202,219926,Nadakalasi
607203,219926,Nadakalasi
607204,219927,Padavagodu
607205,219927,Padavagodu
607206,219927,Padavagodu
607207,219926,Nadakalasi
607208,219926,Nadakalasi
607209,219935,Ulluru
607210,219935,Ulluru
607211,219935,Ulluru
607212,219935,Ulluru
607213,219935,Ulluru
607214,219935,Ulluru
607215,219935,Ulluru
607216,219935,Ulluru
607217,219935,Ulluru
607218,219935,Ulluru
607219,219935,Ulluru
607220,219915,Hirebilagunji
607221,219927,Padavagodu
607222,219927,Padavagodu
607223,219908,Baruru
607224,219908,Baruru
607225,219908,Baruru
607226,219908,Baruru
607227,219908,Baruru
607228,219908,Baruru
607229,219908,Baruru
607230,219915,Hirebilagunji
607231,219915,Hirebilagunji
607232,219915,Hirebilagunji
607233,219909,Bhimanakone
607234,219909,Bhimanakone
607235,219909,Bhimanakone
607236,219909,Bhimanakone
607237,219909,Bhimanakone
607238,219913,Heggodu
607239,219913,Heggodu
607240,219913,Heggodu
607241,219913,Heggodu
607242,219913,Heggodu
607243,219913,Heggodu
607244,219913,Heggodu
607245,219913,Heggodu
607246,219913,Heggodu
607247,219913,Heggodu
607248,219913,Heggodu
607249,219932,Talavata
607250,219935,Ulluru
607251,219935,Ulluru
607252,219935,Ulluru
607253,219935,Ulluru
607254,219935,Ulluru
607255,219916,Hosuru
607256,219916,Hosuru
607257,219916,Hosuru
607258,219916,Hosuru
607259,219916,Hosuru
607260,219916,Hosuru
607261,219916,Hosuru
607262,219916,Hosuru
607263,219915,Hirebilagunji
607264,219915,Hirebilagunji
607265,219934,Tyagarthi
607266,219934,Tyagarthi
607267,219934,Tyagarthi
607268,219934,Tyagarthi
607269,219934,Tyagarthi
607270,219915,Hirebilagunji
607271,219915,Hirebilagunji
607272,219916,Hosuru
607273,219917,Kalmane
607274,219937,Yadehalli
607275,219937,Yadehalli
607276,219937,Yadehalli
607277,219937,Yadehalli
607278,219937,Yadehalli
607279,219904,Anandapura
607280,219904,Anandapura
607281,219912,Gowthamapura
607282,219912,Gowthamapura
607283,219912,Gowthamapura
607284,219912,Gowthamapura
607285,219934,Tyagarthi
607286,219912,Gowthamapura
607287,219912,Gowthamapura
607288,219912,Gowthamapura
607289,219912,Gowthamapura
607290,219912,Gowthamapura
607291,219904,Anandapura
607292,219904,Anandapura
607293,219937,Yadehalli
607294,219937,Yadehalli
607295,219903,Achapura
607296,219903,Achapura
607297,219903,Achapura
607298,219903,Achapura
607299,219903,Achapura
607300,219903,Achapura
607301,219936,Yadajigalemane
607302,219936,Yadajigalemane
607303,219936,Yadajigalemane
607304,219936,Yadajigalemane
607305,219921,Koluru
607306,219921,Koluru
607307,219921,Koluru
607308,219921,Koluru
607309,219921,Koluru
607310,219921,Koluru
607311,219936,Yadajigalemane
607312,219936,Yadajigalemane
607313,219936,Yadajigalemane
607314,219906,Avinahalli
607315,219906,Avinahalli
607316,219906,Avinahalli
607317,219921,Koluru
607318,219921,Koluru
607319,219921,Koluru
607320,219921,Koluru
607321,219921,Koluru
607322,219906,Avinahalli
607323,219906,Avinahalli
607324,219906,Avinahalli
607325,219917,Kalmane
607326,219917,Kalmane
607327,219936,Yadajigalemane
607328,219936,Yadajigalemane
607329,219917,Kalmane
607330,219917,Kalmane
607331,219917,Kalmane
607332,219917,Kalmane
607333,219917,Kalmane
607334,219917,Kalmane
607335,219909,Bhimanakone
607336,219916,Hosuru
607337,219906,Avinahalli
607338,219921,Koluru
607339,219921,Koluru
607340,219913,Heggodu
607341,219913,Heggodu
607342,219911,Channagonda
607343,219911,Channagonda
607344,219933,Tumari
607345,219933,Tumari
607346,219933,Tumari
607347,219922,Kudaruru
607348,219922,Kudaruru
607349,219911,Channagonda
607350,219922,Kudaruru
607351,219922,Kudaruru
607352,219933,Tumari
607353,219933,Tumari
607354,219933,Tumari
607355,219933,Tumari
607356,219933,Tumari
607357,219933,Tumari
607358,219928,Sannashanubhog
607359,219928,Sannashanubhog
607360,219928,Sannashanubhog
607361,219928,Sannashanubhog
607362,219928,Sannashanubhog
607363,219933,Tumari
607364,219933,Tumari
607365,219933,Tumari
607366,219933,Tumari
607367,219933,Tumari
607368,220050,Thelagunda
607369,220049,Talagaddi
607370,220047,Shakunavalli
607371,220047,Shakunavalli
607372,220049,Talagaddi
607373,220049,Talagaddi
607374,220050,Thelagunda
607375,220050,Thelagunda
607376,220036,Jade
607377,220050,Thelagunda
607378,220036,Jade
607379,220050,Thelagunda
607380,220049,Talagaddi
607381,220049,Talagaddi
607382,220049,Talagaddi
607383,220049,Talagaddi
607384,220049,Talagaddi
607385,220047,Shakunavalli
607386,220047,Shakunavalli
607387,220047,Shakunavalli
607388,220047,Shakunavalli
607389,220047,Shakunavalli
607390,220049,Talagaddi
607391,220049,Talagaddi
607392,220050,Thelagunda
607393,220050,Thelagunda
607394,220036,Jade
607395,220036,Jade
607396,220036,Jade
607397,220036,Jade
607398,220036,Jade
607399,220036,Jade
607400,220036,Jade
607401,220036,Jade
607402,220036,Jade
607403,220037,Katuvalli
607404,220037,Katuvalli
607405,220018,Agasanahalli
607406,220018,Agasanahalli
607407,220018,Agasanahalli
607408,220018,Agasanahalli
607409,220018,Agasanahalli
607410,220042,Mudi--Doddikoppa
607412,220034,Hurali
607414,220018,Agasanahalli
607416,220037,Katuvalli
607417,220037,Katuvalli
607418,220037,Katuvalli
607419,220023,Chandragutti
607420,220037,Katuvalli
607421,220025,Dyavanahalli
607427,220034,Hurali
607428,220034,Hurali
607429,220034,Hurali
607431,220056,Ennekoppa
607432,220056,Ennekoppa
607433,220056,Ennekoppa
607434,220056,Ennekoppa
607435,220034,Hurali
607436,220056,Ennekoppa
607437,220029,Hanchi
607438,220056,Ennekoppa
607439,220056,Ennekoppa
607440,220056,Ennekoppa
607441,220052,Tatturu
607442,220052,Tatturu
607443,220029,Hanchi
607444,220029,Hanchi
607445,220029,Hanchi
607446,220020,Barangi
607447,220020,Barangi
607448,220020,Barangi
607449,220020,Barangi
607450,220020,Barangi
607451,220029,Hanchi
607452,220020,Barangi
607453,220026,Gendla
607454,220037,Katuvalli
607455,220025,Dyavanahalli
607456,220025,Dyavanahalli
607457,220025,Dyavanahalli
607458,220025,Dyavanahalli
607459,220053,Tavanandi
607460,220025,Dyavanahalli
607461,220025,Dyavanahalli
607462,220025,Dyavanahalli
607463,220026,Gendla
607464,220026,Gendla
607465,220026,Gendla
607466,220026,Gendla
607467,220026,Gendla
607468,220026,Gendla
607469,220026,Gendla
607470,220025,Dyavanahalli
607471,220053,Tavanandi
607472,220044,Nisarani
607473,220053,Tavanandi
607474,220053,Tavanandi
607475,220053,Tavanandi
607476,220053,Tavanandi
607477,220053,Tavanandi
607478,220040,Kuppagadde
607479,220040,Kuppagadde
607480,220054,Udri
607481,220054,Udri
607482,220040,Kuppagadde
607483,220040,Kuppagadde
607484,220040,Kuppagadde
607485,220026,Gendla
607486,220026,Gendla
607487,220026,Gendla
607488,220026,Gendla
607489,220026,Gendla
607490,220026,Gendla
607491,220054,Udri
607492,220027,Guduvi
607493,220052,Tatturu
607494,220052,Tatturu
607495,220052,Tatturu
607496,220052,Tatturu
607497,220052,Tatturu
607498,220030,Harishi
607499,220030,Harishi
607500,220030,Harishi
607501,220030,Harishi
607502,220030,Harishi
607503,220021,Bennur
607504,220030,Harishi
607505,220030,Harishi
607506,220030,Harishi
607507,220030,Harishi
607508,220030,Harishi
607509,220021,Bennur
607510,220030,Harishi
607511,220030,Harishi
607512,220021,Bennur
607513,220021,Bennur
607514,220021,Bennur
607515,220021,Bennur
607516,220021,Bennur
607517,220045,Nyarsi
607518,220021,Bennur
607519,220030,Harishi
607520,220023,Chandragutti
607521,220045,Nyarsi
607522,220045,Nyarsi
607523,220045,Nyarsi
607524,220045,Nyarsi
607525,220045,Nyarsi
607526,220023,Chandragutti
607527,220037,Katuvalli
607528,220023,Chandragutti
607529,220023,Chandragutti
607530,220023,Chandragutti
607531,220023,Chandragutti
607532,220031,Heche
607533,220043,Mutuguppe
607534,220043,Mutuguppe
607535,220043,Mutuguppe
607536,220043,Mutuguppe
607537,220043,Mutuguppe
607538,220043,Mutuguppe
607539,220043,Mutuguppe
607540,220027,Guduvi
607541,220027,Guduvi
607542,220027,Guduvi
607543,220031,Heche
607544,220031,Heche
607545,220027,Guduvi
607546,220052,Tatturu
607547,220027,Guduvi
607548,220027,Guduvi
607549,220053,Tavanandi
607550,220027,Guduvi
607551,220031,Heche
607552,220031,Heche
607553,220043,Mutuguppe
607554,220031,Heche
607555,220053,Tavanandi
607556,220053,Tavanandi
607557,220053,Tavanandi
607559,220031,Heche
607560,220043,Mutuguppe
607566,220054,Udri
607570,272954,Andige
607571,272954,Andige
607572,272954,Andige
607573,272954,Andige
607574,220054,Udri
607575,220054,Udri
607576,272954,Andige
607577,220041,Mavali
607578,220041,Mavali
607579,220041,Mavali
607580,272954,Andige
607581,220041,Mavali
607582,220041,Mavali
607583,220022,Bilavalni
607584,220022,Bilavalni
607585,220022,Bilavalni
607586,220022,Bilavalni
607587,220022,Bilavalni
607588,220022,Bilavalni
607589,220022,Bilavalni
607590,220022,Bilavalni
607591,220041,Mavali
607592,220041,Mavali
607593,220041,Mavali
607594,220033,Hosabale
607595,220033,Hosabale
607596,220033,Hosabale
607597,220033,Hosabale
607598,220044,Nisarani
607599,220044,Nisarani
607600,220044,Nisarani
607601,220044,Nisarani
607602,220033,Hosabale
607603,220033,Hosabale
607604,220033,Hosabale
607605,220033,Hosabale
607606,220033,Hosabale
607607,220033,Hosabale
607608,220033,Hosabale
607609,220033,Hosabale
607610,220033,Hosabale
607611,220044,Nisarani
607612,220044,Nisarani
607613,220044,Nisarani
607614,220044,Nisarani
607615,220044,Nisarani
607616,220044,Nisarani
607617,220055,Ulavi
607618,220032,Heggodu
607619,220032,Heggodu
607620,220032,Heggodu
607621,220032,Heggodu
607622,220032,Heggodu
607623,220032,Heggodu
607624,220032,Heggodu
607625,220032,Heggodu
607626,220055,Ulavi
607627,220055,Ulavi
607628,220044,Nisarani
607629,220044,Nisarani
607630,272956,Duguru
607631,272956,Duguru
607632,272956,Duguru
607633,220044,Nisarani
607634,272956,Duguru
607635,220055,Ulavi
607636,272956,Duguru
607637,272956,Duguru
607638,272956,Duguru
607639,272956,Duguru
607640,272956,Duguru
607641,272956,Duguru
607642,272956,Duguru
607643,220055,Ulavi
607644,220055,Ulavi
607645,220048,Shigga
607646,220048,Shigga
607647,220032,Heggodu
607648,220032,Heggodu
607649,220032,Heggodu
607650,220048,Shigga
607651,220048,Shigga
607652,220048,Shigga
607653,220055,Ulavi
607654,220055,Ulavi
607655,220055,Ulavi
607656,220055,Ulavi
607657,220035,Induvalli
607658,220048,Shigga
607659,220048,Shigga
607660,220048,Shigga
607661,220048,Shigga
607662,220035,Induvalli
607663,220035,Induvalli
607664,220024,Chitturu
607665,220035,Induvalli
607666,220035,Induvalli
607667,220035,Induvalli
607668,220035,Induvalli
607669,220024,Chitturu
607670,220024,Chitturu
607671,220024,Chitturu
607672,220024,Chitturu
607673,220024,Chitturu
607674,219947,Chikkamagadi
607675,219947,Chikkamagadi
607676,219938,Inam Agraharamuchadi
607677,219938,Inam Agraharamuchadi
607678,219966,Malavalli
607679,219966,Malavalli
607680,219938,Inam Agraharamuchadi
607681,219938,Inam Agraharamuchadi
607682,219938,Inam Agraharamuchadi
607683,219972,Narasapura
607684,219972,Narasapura
607685,219972,Narasapura
607686,219972,Narasapura
607687,219947,Chikkamagadi
607688,219979,Thogarsi
607689,219979,Thogarsi
607690,219972,Narasapura
607691,219945,Bilaki
607692,219965,Koratigere
607693,219965,Koratigere
607694,219966,Malavalli
607695,219965,Koratigere
607696,219975,Sunnadakoppa
607697,219965,Koratigere
607698,219977,Thalagunda
607699,219977,Thalagunda
607700,219945,Bilaki
607701,219945,Bilaki
607702,219979,Thogarsi
607703,219979,Thogarsi
607704,219954,Harigi
607705,219954,Harigi
607706,219954,Harigi
607707,219954,Harigi
607708,219954,Harigi
607709,219944,Belagavi
607710,219979,Thogarsi
607711,219979,Thogarsi
607712,219944,Belagavi
607713,219977,Thalagunda
607714,219977,Thalagunda
607715,219977,Thalagunda
607716,219944,Belagavi
607717,219977,Thalagunda
607718,219967,Manchikoppa
607719,219965,Koratigere
607720,219975,Sunnadakoppa
607721,219975,Sunnadakoppa
607722,219975,Sunnadakoppa
607723,219975,Sunnadakoppa
607724,219967,Manchikoppa
607725,219967,Manchikoppa
607726,219967,Manchikoppa
607729,219967,Manchikoppa
607730,219946,Chikkajamburu
607731,219946,Chikkajamburu
607732,219946,Chikkajamburu
607733,219953,Guddadathummenakatte
607734,219953,Guddadathummenakatte
607735,219946,Chikkajamburu
607736,219946,Chikkajamburu
607737,219956,Herejamburu
607738,219980,Udagani
607742,219980,Udagani
607743,219978,Tharalagatta
607744,219956,Herejamburu
607745,219956,Herejamburu
607746,219956,Herejamburu
